id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	originalname.outcome
Shungin WHR EU sex combined 26 SNPs	838	Acetoacetate || id:838	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	0.0548244028114722	0.256556849478425	0.832591475840353	Keto acid	Acetoacetate
Shungin WHR EU sex combined 26 SNPs	838	Acetoacetate || id:838	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	0.0685674084270138	0.124048892422175	0.580438016020616	Keto acid	Acetoacetate
Shungin WHR EU sex combined 26 SNPs	838	Acetoacetate || id:838	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	0.106918091335398	0.0760311768489583	0.159652834134985	Keto acid	Acetoacetate
Shungin WHR EU sex combined 26 SNPs	838	Acetoacetate || id:838	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	0.0691877848317801	0.171584208674394	0.690207448791542	Keto acid	Acetoacetate
Shungin WHR EU sex combined 26 SNPs	839	Acetate || id:839	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.719530093664856	0.243549840054891	0.00691498954063404	Metabolite salt	Acetate
Shungin WHR EU sex combined 26 SNPs	839	Acetate || id:839	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.282560652413636	0.118335100845603	0.0169495244377569	Metabolite salt	Acetate
Shungin WHR EU sex combined 26 SNPs	839	Acetate || id:839	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.15201037768353	0.0840052123103375	0.0703679169961787	Metabolite salt	Acetate
Shungin WHR EU sex combined 26 SNPs	839	Acetate || id:839	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.363339620618677	0.173923485269802	0.0470389500016622	Metabolite salt	Acetate
Shungin WHR EU sex combined 26 SNPs	840	Alanine || id:840	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.145188269258619	0.302343161857343	0.635425922066491	Amino acid	Alanine
Shungin WHR EU sex combined 26 SNPs	840	Alanine || id:840	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	-0.0388489483347652	0.113102584560727	0.731234241443614	Amino acid	Alanine
Shungin WHR EU sex combined 26 SNPs	840	Alanine || id:840	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	-0.0258517265646222	0.0936059923737287	0.782412906154227	Amino acid	Alanine
Shungin WHR EU sex combined 26 SNPs	840	Alanine || id:840	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.0190699743889691	0.182582190646987	0.917648882785588	Amino acid	Alanine
Shungin WHR EU sex combined 26 SNPs	841	Albumin || id:841	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	0.554117425805417	0.258852491802226	0.042666244409834	Protein	Albumin
Shungin WHR EU sex combined 26 SNPs	841	Albumin || id:841	Shungin WHR EU sex combined 26 SNPs	Weighted median	26	0.0215867548996802	0.120213376016186	0.857489903821611	Protein	Albumin
Shungin WHR EU sex combined 26 SNPs	841	Albumin || id:841	Shungin WHR EU sex combined 26 SNPs	Inverse variance weighted (multiplicative random effects)	26	0.0430143808159634	0.0742086428607465	0.562156657671582	Protein	Albumin
Shungin WHR EU sex combined 26 SNPs	841	Albumin || id:841	Shungin WHR EU sex combined 26 SNPs	Weighted mode	26	-0.104137004674272	0.241865745520932	0.670479738678407	Protein	Albumin
Shungin WHR EU sex combined 26 SNPs	842	Apolipoprotein A-I || id:842	Shungin WHR EU sex combined 26 SNPs	MR Egger	26	-0.0286614278363722	0.278687777073953	0.918941124463687	Protein	Apolipoprotein A-I
