id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	MR Egger	637	0.000876914373801398	0.00790463362868633	0.911701556061365
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	Weighted median	637	0.00541560015307934	0.00574163282851467	0.34557041298718
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted (multiplicative random effects)	637	-0.00510487899590863	0.0029367741113223	0.0821648894148862
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	Weighted mode	637	0.00840762295949871	0.00834279128677834	0.313947670580015
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	MR Egger	636	-0.013085736698465	0.00934750023182348	0.162026917059719
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	Weighted median	636	0	0.00557457007900626	1
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted (multiplicative random effects)	636	-0.00131796103877777	0.00351116722936674	0.707390777870353
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	Weighted mode	636	0.00414975773832443	0.00927471324633721	0.654719320139517
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	MR Egger	637	-0.0119130473754806	0.00815864098593133	0.144736414901805
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	Weighted median	637	-0.0176425528882682	0.00582752929171425	0.00246626603969625
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted (multiplicative random effects)	637	-0.0117543422045491	0.00307449668976266	0.000131743628058486
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	Weighted mode	637	-0.0235831570219293	0.0111502168000836	0.0348148002247576
Yengo BMI EU sex combined 656 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 656 SNPs	MR Egger	636	0.0286550854422628	0.00931653218133302	0.00219030351904873
