id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	561.022377981656	636	0.985079261212086
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	MR Egger	560.353721101773	635	0.984765387776171
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	561.032614630091	636	0.985067489172834
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	IVW radial	561.002180657741	636	0.985102464948272
Yengo BMI EU sex combined 656 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.00141068949841787	636	1
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	784.890091754113	635	4.20052057670134e-05
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	MR Egger	782.613234701859	634	4.72737335188797e-05
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	784.890511809685	635	4.20034147974846e-05
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	IVW radial	784.887070410357	635	4.2018089861312e-05
Yengo BMI EU sex combined 656 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.00216001167978603	635	1
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	579.747911438351	636	0.946022411842206
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	MR Egger	579.851783768697	635	0.942471386675459
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	579.852231976995	636	0.94568052184376
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	IVW radial	579.696949597407	636	0.946188823682836
Yengo BMI EU sex combined 656 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.00166621340915507	636	1
Yengo BMI EU sex combined 656 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	785.975762197515	635	3.76114655501645e-05
Yengo BMI EU sex combined 656 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 656 SNPs	MR Egger	782.688662959108	634	4.69148553546248e-05
Yengo BMI EU sex combined 656 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	786.247934558255	635	3.65807483513077e-05
Yengo BMI EU sex combined 656 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 656 SNPs	IVW radial	785.859975798464	635	3.80582964251827e-05
Yengo BMI EU sex combined 656 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.00169806845100664	635	1
Yengo BMI EU sex combined 656 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	612.330568623138	636	0.743225597745639
Yengo BMI EU sex combined 656 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 656 SNPs	MR Egger	610.15351659378	635	0.754193560387828
Yengo BMI EU sex combined 656 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	612.330568623138	636	0.743225597745638
Yengo BMI EU sex combined 656 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 656 SNPs	IVW radial	612.330069451198	636	0.743230223581464
Yengo BMI EU sex combined 656 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.00281926980059237	636	1
Yengo BMI EU sex combined 656 SNPs	308	Phenylalanine || id:308	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	511.608038980315	636	0.999902820105761
Yengo BMI EU sex combined 656 SNPs	308	Phenylalanine || id:308	Yengo BMI EU sex combined 656 SNPs	MR Egger	509.406407193553	635	0.99991795114731
Yengo BMI EU sex combined 656 SNPs	308	Phenylalanine || id:308	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	511.680236191079	636	0.999901913208983
