id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Shungin WHRadjBMI EU sex combined 53 SNPs	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	48.6272404490795	49	0.488152886821677
Shungin WHRadjBMI EU sex combined 53 SNPs	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	46.6541812041147	48	0.528060088116945
Shungin WHRadjBMI EU sex combined 53 SNPs	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	48.6928637429467	49	0.485500459786829
Shungin WHRadjBMI EU sex combined 53 SNPs	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	48.6089284982307	49	0.488893562060875
Shungin WHRadjBMI EU sex combined 53 SNPs	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	7.98005730686669e-05	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	50.2431287417949	49	0.423950912314795
Shungin WHRadjBMI EU sex combined 53 SNPs	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	49.6887986114722	48	0.405826846801944
Shungin WHRadjBMI EU sex combined 53 SNPs	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	50.3891729520951	49	0.418288273791331
Shungin WHRadjBMI EU sex combined 53 SNPs	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	50.1987222494098	49	0.425678055474796
Shungin WHRadjBMI EU sex combined 53 SNPs	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	8.47059038614602e-05	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	32.3169977392611	49	0.968354252777493
Shungin WHRadjBMI EU sex combined 53 SNPs	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	32.3257907869066	48	0.959676408139321
Shungin WHRadjBMI EU sex combined 53 SNPs	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	32.3309231234005	49	0.968221512531678
Shungin WHRadjBMI EU sex combined 53 SNPs	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	32.3162938217689	49	0.968360951556749
Shungin WHRadjBMI EU sex combined 53 SNPs	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	5.922565157618e-05	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	53.5511907026527	49	0.303928649334128
Shungin WHRadjBMI EU sex combined 53 SNPs	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	50.6564717449032	48	0.36915958275242
Shungin WHRadjBMI EU sex combined 53 SNPs	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	53.6846001737664	49	0.299508738775356
Shungin WHRadjBMI EU sex combined 53 SNPs	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	53.5021936917801	49	0.305561051823203
Shungin WHRadjBMI EU sex combined 53 SNPs	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.000106511775644582	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	70.9671521448205	49	0.0217389494674424
Shungin WHRadjBMI EU sex combined 53 SNPs	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	70.5113517817001	48	0.0188222975608515
Shungin WHRadjBMI EU sex combined 53 SNPs	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	70.9672061661627	49	0.0217387273834162
Shungin WHRadjBMI EU sex combined 53 SNPs	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	70.9671387922494	49	0.0217390043607404
Shungin WHRadjBMI EU sex combined 53 SNPs	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.000327399473239912	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	37.0033519243243	49	0.895973363550676
Shungin WHRadjBMI EU sex combined 53 SNPs	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	35.4001790412762	48	0.911480419543224
Shungin WHRadjBMI EU sex combined 53 SNPs	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	37.0497576045702	49	0.894948074175624
Shungin WHRadjBMI EU sex combined 53 SNPs	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	36.9850160425981	49	0.896376711442015
Shungin WHRadjBMI EU sex combined 53 SNPs	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	6.82308330720436e-05	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	309	Creatinine || id:309	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	51.3819233576046	49	0.380579326009957
Shungin WHRadjBMI EU sex combined 53 SNPs	309	Creatinine || id:309	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	50.8014884811182	48	0.363796257009529
Shungin WHRadjBMI EU sex combined 53 SNPs	309	Creatinine || id:309	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	51.3820745508358	49	0.380573695363104
Shungin WHRadjBMI EU sex combined 53 SNPs	309	Creatinine || id:309	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	51.3818313118039	49	0.380582753941764
Shungin WHRadjBMI EU sex combined 53 SNPs	309	Creatinine || id:309	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.000186956548804901	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	310	Lactate || id:310	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	39.5045765706614	49	0.831646173945813
Shungin WHRadjBMI EU sex combined 53 SNPs	310	Lactate || id:310	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	38.9676644724849	48	0.820628201191108
Shungin WHRadjBMI EU sex combined 53 SNPs	310	Lactate || id:310	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	39.5860509231353	49	0.829247206522665
Shungin WHRadjBMI EU sex combined 53 SNPs	310	Lactate || id:310	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	39.4772914924289	49	0.832445444166715
Shungin WHRadjBMI EU sex combined 53 SNPs	310	Lactate || id:310	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.000285586636839439	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	29.4102808754569	49	0.988054660581771
Shungin WHRadjBMI EU sex combined 53 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	29.3746178088462	48	0.984353922041554
Shungin WHRadjBMI EU sex combined 53 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	29.4182137978983	49	0.98801936304833
Shungin WHRadjBMI EU sex combined 53 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	29.4065876441568	49	0.988071065071332
Shungin WHRadjBMI EU sex combined 53 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.00219129490292082	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	312	Arabinose || id:312	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	44.687568990032	49	0.648467377292776
Shungin WHRadjBMI EU sex combined 53 SNPs	312	Arabinose || id:312	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	44.7086273710769	48	0.608503711805508
Shungin WHRadjBMI EU sex combined 53 SNPs	312	Arabinose || id:312	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	44.7454308903674	49	0.646161970077658
Shungin WHRadjBMI EU sex combined 53 SNPs	312	Arabinose || id:312	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	44.667579712075	49	0.649263018273939
Shungin WHRadjBMI EU sex combined 53 SNPs	312	Arabinose || id:312	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.000894562343407057	49	1
Shungin WHRadjBMI EU sex combined 53 SNPs	313	Fructose || id:313	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	49.7390816685285	49	0.443693660517863
Shungin WHRadjBMI EU sex combined 53 SNPs	313	Fructose || id:313	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	49.6398654109028	48	0.40771893793263
Shungin WHRadjBMI EU sex combined 53 SNPs	313	Fructose || id:313	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	49.7395674513265	49	0.443674493297258
