id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Shungin WHRadjBMI EU sex combined 53 SNPs	838	Acetoacetate || id:838	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	50.4999041921971	50	0.453628421799981
Shungin WHRadjBMI EU sex combined 53 SNPs	838	Acetoacetate || id:838	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	49.996009961842	49	0.433592962692233
Shungin WHRadjBMI EU sex combined 53 SNPs	838	Acetoacetate || id:838	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	50.5326618890713	50	0.452340944880818
Shungin WHRadjBMI EU sex combined 53 SNPs	838	Acetoacetate || id:838	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	50.4971075820101	50	0.453738385624478
Shungin WHRadjBMI EU sex combined 53 SNPs	838	Acetoacetate || id:838	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.00739545260119432	50	1
Shungin WHRadjBMI EU sex combined 53 SNPs	839	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	62.1321825563207	50	0.116536901216408
Shungin WHRadjBMI EU sex combined 53 SNPs	839	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	55.5379696727304	49	0.24201149715444
Shungin WHRadjBMI EU sex combined 53 SNPs	839	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	62.1997580180592	50	0.115395521140987
Shungin WHRadjBMI EU sex combined 53 SNPs	839	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	62.1075811020717	50	0.116954615422701
Shungin WHRadjBMI EU sex combined 53 SNPs	839	Acetate || id:839	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.00901764040986417	50	1
Shungin WHRadjBMI EU sex combined 53 SNPs	840	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	60.3760907579225	50	0.149381998365069
Shungin WHRadjBMI EU sex combined 53 SNPs	840	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	60.3760000435015	49	0.127810051033786
Shungin WHRadjBMI EU sex combined 53 SNPs	840	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	60.3770520513312	50	0.149362290606365
Shungin WHRadjBMI EU sex combined 53 SNPs	840	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	60.3758576339183	50	0.149386778001347
Shungin WHRadjBMI EU sex combined 53 SNPs	840	Alanine || id:840	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.00724672901598465	50	1
