id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Maximum likelihood	34.027590706801	36	0.56269463368204
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	33.6701454412823	35	0.532265026189059
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted	34.1011899019805	36	0.559151517721616
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	IVW radial	34.0094834924273	36	0.563566354503589
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	303	Glutamine || id:303	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Unweighted regression	5.7132054668808e-05	36	1
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Maximum likelihood	31.6575043003247	36	0.675244511978003
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	31.7293309260508	35	0.626797489770421
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted	31.74054444667	36	0.671406535869253
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	IVW radial	31.6337112659099	36	0.676342034185451
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	304	Tryptophan || id:304	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Unweighted regression	5.66187981383763e-05	36	1
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Maximum likelihood	18.2993697336086	36	0.993754781690391
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	17.7714902792518	35	0.993138375389573
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted	18.3009035238723	36	0.993749722779679
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	IVW radial	18.2993633377725	36	0.993754802778852
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	305	Histidine || id:305	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Unweighted regression	3.52170761364754e-05	36	1
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Maximum likelihood	27.1717944337646	36	0.855377939023215
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	26.5502920894665	35	0.846963330166791
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted	27.2228682683301	36	0.853719455396007
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	IVW radial	27.1576384384294	36	0.855835739998015
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	306	Leucine || id:306	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Unweighted regression	6.99573593130346e-05	36	1
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Maximum likelihood	51.4808442978598	36	0.0455266559528376
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	51.4183645059712	35	0.0362247989145743
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted	51.4817046704012	36	0.0455189982357441
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	IVW radial	51.4808403669718	36	0.0455266909421414
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	307	Cholesterol || id:307	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Unweighted regression	0.00026798309855462	36	1
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Maximum likelihood	28.778103707548	36	0.798342648287685
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	28.6342772987395	35	0.767771596069677
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted	28.802873299229	36	0.797388164173471
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	IVW radial	28.7694536167827	36	0.798675470909709
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	308	Phenylalanine || id:308	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Unweighted regression	5.30460030808561e-05	36	1
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	309	Creatinine || id:309	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Maximum likelihood	39.5633715911514	36	0.31387900331702
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	309	Creatinine || id:309	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	MR Egger	39.5229925603459	35	0.274955382859677
Shungin WHRadjBMI EU sex combined 53 SNPs clumped	309	Creatinine || id:309	Shungin WHRadjBMI EU sex combined 53 SNPs clumped	Inverse variance weighted	39.567211221896	36	0.313728505075992
