id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Hubel BF EU sex combined 76 SNPs	0CN5pj	IDL-L.txt	Hubel BF EU sex combined 76 SNPs	0.0010163332335614	0.00410661710855504	0.805235953594368
Hubel BF EU sex combined 76 SNPs	0ghR9u	XS-VLDL-CE_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.00249136604366275	0.00369331141170326	0.502114619647799
Hubel BF EU sex combined 76 SNPs	0ORWc9	DAGbyTG.txt	Hubel BF EU sex combined 76 SNPs	-0.00551593511995428	0.00506094170301261	0.279390244016765
Hubel BF EU sex combined 76 SNPs	0tbWBY	XL-HDL-CE_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.0106952112985566	0.00548664228337534	0.0551531167926278
Hubel BF EU sex combined 76 SNPs	0uoX6x	S-LDL-TG_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.00738326035865103	0.00507171466150109	0.149802344022056
Hubel BF EU sex combined 76 SNPs	0y0K8W	XS-VLDL-PL.txt	Hubel BF EU sex combined 76 SNPs	0.0109450415764346	0.00484340584268119	0.0268612585633938
Hubel BF EU sex combined 76 SNPs	0zx90r	M-HDL-C.txt	Hubel BF EU sex combined 76 SNPs	0.00521661418550231	0.00562782381640133	0.357058263592779
Hubel BF EU sex combined 76 SNPs	1A0xJy	TotPG.txt	Hubel BF EU sex combined 76 SNPs	0.00118471332738179	0.00373450607450617	0.751983945543952
Hubel BF EU sex combined 76 SNPs	23Elm4	L-VLDL-CE_percent.txt	Hubel BF EU sex combined 76 SNPs	0.00526728843779037	0.00492419140802458	0.288338232595962
Hubel BF EU sex combined 76 SNPs	27TLOs	LA.txt	Hubel BF EU sex combined 76 SNPs	0.0019378034212584	0.00432404594026384	0.655393570597599
Hubel BF EU sex combined 76 SNPs	2cDC4l	XL-HDL-FC_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.000799789370028478	0.00437483565349064	0.855456301225547
Hubel BF EU sex combined 76 SNPs	2heYVO	L-VLDL-TG.txt	Hubel BF EU sex combined 76 SNPs	-0.0017242159291735	0.00410137713308349	0.675445867796209
Hubel BF EU sex combined 76 SNPs	2p12AK	HDL-C.txt	Hubel BF EU sex combined 76 SNPs	0.00559361080581817	0.00629148698837706	0.376923019113495
Hubel BF EU sex combined 76 SNPs	3BUiSY	FAw3byFA.txt	Hubel BF EU sex combined 76 SNPs	-0.00783937075011565	0.00350030963773904	0.0282042965853468
Hubel BF EU sex combined 76 SNPs	3kvPUd	S-LDL-PL_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.00497429106398682	0.00426772469237339	0.247639004467467
Hubel BF EU sex combined 76 SNPs	3omJYB	VLDL-C.txt	Hubel BF EU sex combined 76 SNPs	0.00526728843779037	0.00492419140802458	0.288338232595962
Hubel BF EU sex combined 76 SNPs	3Q3bDH	EstC.txt	Hubel BF EU sex combined 76 SNPs	0.00262705453748151	0.00417080449299406	0.530775059177419
Hubel BF EU sex combined 76 SNPs	3ugvC8	M-VLDL-L.txt	Hubel BF EU sex combined 76 SNPs	-0.00567012689138591	0.0066094816125927	0.393806753768843
Hubel BF EU sex combined 76 SNPs	42ed6x	LDL-D.txt	Hubel BF EU sex combined 76 SNPs	-0.00461837545137091	0.00402713092851709	0.255254773103716
Hubel BF EU sex combined 76 SNPs	46XRMy	M-LDL-FC_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.0030039472968428	0.00445235998902082	0.502035694819286
Hubel BF EU sex combined 76 SNPs	4Biej0	Ala.txt	Hubel BF EU sex combined 76 SNPs	-0.00395065040260465	0.00420558850051052	0.350675920487658
Hubel BF EU sex combined 76 SNPs	4cRBev	XL-HDL-PL.txt	Hubel BF EU sex combined 76 SNPs	0.0101648002833347	0.00573941727962737	0.0807843775743838
Hubel BF EU sex combined 76 SNPs	4fH6dW	S-LDL-P.txt	Hubel BF EU sex combined 76 SNPs	-0.00497429106398682	0.00426772469237339	0.247639004467467
Hubel BF EU sex combined 76 SNPs	4Y1krm	M-VLDL-TG.txt	Hubel BF EU sex combined 76 SNPs	-0.00236942234513873	0.00433280059329111	0.586167898016982
Hubel BF EU sex combined 76 SNPs	5HXRVH	FALen.txt	Hubel BF EU sex combined 76 SNPs	-0.00858026401931352	0.00494983367385295	0.087297272264407
Hubel BF EU sex combined 76 SNPs	5YC14T	M-HDL-P.txt	Hubel BF EU sex combined 76 SNPs	-0.00588645696182676	0.00454030435172739	0.198946899889745
Hubel BF EU sex combined 76 SNPs	5ZT18F	DHAbyFA.txt	Hubel BF EU sex combined 76 SNPs	-0.00713197309206743	0.00350250129728857	0.0454043081607202
Hubel BF EU sex combined 76 SNPs	6BX3BC	L-LDL-FC_percent.txt	Hubel BF EU sex combined 76 SNPs	0.00489886215846254	0.00622953542239355	0.434218019721914
Hubel BF EU sex combined 76 SNPs	6hFmSN	FAw3.txt	Hubel BF EU sex combined 76 SNPs	-0.00783937075011565	0.00350030963773904	0.0282042965853468
Hubel BF EU sex combined 76 SNPs	6JlSqZ	S-HDL-PL_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.00602044810703691	0.00426054202366638	0.161943453839595
Hubel BF EU sex combined 76 SNPs	6nBbtc	L-HDL-CE.txt	Hubel BF EU sex combined 76 SNPs	-0.000597164054228219	0.00527458561045545	0.910174910832023
Hubel BF EU sex combined 76 SNPs	6U21l6	IDL-P.txt	Hubel BF EU sex combined 76 SNPs	0.00666913871390363	0.00461228899585371	0.15253033717784
Hubel BF EU sex combined 76 SNPs	75sSDR	L-HDL-TG.txt	Hubel BF EU sex combined 76 SNPs	-0.00660451411782472	0.00622322674682062	0.292114881781421
Hubel BF EU sex combined 76 SNPs	7HdpSK	M-HDL-FC.txt	Hubel BF EU sex combined 76 SNPs	0.00517691357387067	0.00493264378011526	0.297448477028241
Hubel BF EU sex combined 76 SNPs	7xzTiq	M-LDL-CE_percent.txt	Hubel BF EU sex combined 76 SNPs	0.00636413217877217	0.00445541719403446	0.15749959713862
Hubel BF EU sex combined 76 SNPs	8JVU44	M-LDL-C_percent.txt	Hubel BF EU sex combined 76 SNPs	0.00634395937990071	0.00446712410739659	0.159881562551538
Hubel BF EU sex combined 76 SNPs	8R4iH6	M-LDL-L.txt	Hubel BF EU sex combined 76 SNPs	0.00191820886524124	0.00435862663545514	0.661186794909932
Hubel BF EU sex combined 76 SNPs	8riaeN	IDL-CE_percent.txt	Hubel BF EU sex combined 76 SNPs	0.00202152260877336	0.00398061834836386	0.613116880779477
Hubel BF EU sex combined 76 SNPs	8Txr2K	L-VLDL-FC_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.00814289468635468	0.00437314210799229	0.0666805901023047
Hubel BF EU sex combined 76 SNPs	8wAWc3	XXL-VLDL-C_percent.txt	Hubel BF EU sex combined 76 SNPs	-0.00139808125461849	0.00364865707706788	0.702717589453888
Hubel BF EU sex combined 76 SNPs	96oYbl	L-LDL-CE.txt	Hubel BF EU sex combined 76 SNPs	0.00425837459201504	0.00455919997065543	0.353416537754263
Hubel BF EU sex combined 76 SNPs	9pBhLY	IDL-TG.txt	Hubel BF EU sex combined 76 SNPs	-0.0075699100702477	0.0050409860215767	0.137554856131965
Hubel BF EU sex combined 76 SNPs	9VhzK6	L-LDL-FC.txt	Hubel BF EU sex combined 76 SNPs	0.00489886215846254	0.00622953542239355	0.434218019721914
Hubel BF EU sex combined 76 SNPs	9WegwP	L-HDL-PL_percent.txt	Hubel BF EU sex combined 76 SNPs	0.00117635401044341	0.00539891349731858	0.828133359474146
