id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Lu BF EU sex combined 7 SNPs clumped	0SfE6q	LA.txt	Lu BF EU sex combined 7 SNPs clumped	MR Egger	7	-0.587145628479423	0.602213684208977	0.374348634333109
Lu BF EU sex combined 7 SNPs clumped	0SfE6q	LA.txt	Lu BF EU sex combined 7 SNPs clumped	Weighted median	7	-0.102234499363436	0.110390617535865	0.354385783566811
Lu BF EU sex combined 7 SNPs clumped	0SfE6q	LA.txt	Lu BF EU sex combined 7 SNPs clumped	Inverse variance weighted (multiplicative random effects)	7	-0.133191058937806	0.125648577874526	0.289131686592693
Lu BF EU sex combined 7 SNPs clumped	0SfE6q	LA.txt	Lu BF EU sex combined 7 SNPs clumped	Weighted mode	7	-0.0266457714891299	0.162571751670368	0.87519037470776
Lu BF EU sex combined 7 SNPs clumped	0ubNqI	M-LDL-CE.txt	Lu BF EU sex combined 7 SNPs clumped	MR Egger	7	-4.33919982487979	2.66676771409948	0.164636336608127
Lu BF EU sex combined 7 SNPs clumped	0ubNqI	M-LDL-CE.txt	Lu BF EU sex combined 7 SNPs clumped	Weighted median	7	0.0305717211411213	0.105530618502265	0.772049374354011
Lu BF EU sex combined 7 SNPs clumped	0ubNqI	M-LDL-CE.txt	Lu BF EU sex combined 7 SNPs clumped	Inverse variance weighted (multiplicative random effects)	7	-0.620806116184098	0.624503435012867	0.320184122892598
Lu BF EU sex combined 7 SNPs clumped	0ubNqI	M-LDL-CE.txt	Lu BF EU sex combined 7 SNPs clumped	Weighted mode	7	0.0832338116122902	0.116435692602756	0.501556856827821
Lu BF EU sex combined 7 SNPs clumped	151T0e	FAw3byFA.txt	Lu BF EU sex combined 7 SNPs clumped	MR Egger	7	0.482394954818494	0.345801168806081	0.221813624769584
Lu BF EU sex combined 7 SNPs clumped	151T0e	FAw3byFA.txt	Lu BF EU sex combined 7 SNPs clumped	Weighted median	7	0.179152122980134	0.095186657296364	0.0598205636190314
