id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	160.845102899306	50	1.44579472439739e-13
Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	161.989804766418	49	5.23201002949778e-14
Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	165.069475656318	50	3.22494076897271e-14
Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	159.674862882497	50	2.18475460296285e-13
Shungin WHRadjBMI EU sex combined 53 SNPs	01MSq0	XL-HDL-TG_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.0103609803432029	50	1
Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	80.6400164597015	50	0.00390388167951889
Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	80.5185808080349	49	0.00303224157007026
Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	80.6423801983249	50	0.00390187952534932
Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	80.6388150968612	50	0.00390489963534081
Shungin WHRadjBMI EU sex combined 53 SNPs	02MLfh	Alb.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.00538972886439446	50	1
Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	178.92748197716	50	2.12094633469004e-16
Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	180.47869346672	49	6.16355261512637e-17
Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	186.281118021497	50	1.3915729415932e-17
Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	176.861932050186	50	4.52713985435093e-16
Shungin WHRadjBMI EU sex combined 53 SNPs	0GhtE3	S-HDL-TG.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.0121793201137052	50	1
Shungin WHRadjBMI EU sex combined 53 SNPs	0txq2Y	M-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	78.238982686295	50	0.00651260299797137
Shungin WHRadjBMI EU sex combined 53 SNPs	0txq2Y	M-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	77.9590922634931	49	0.00529989582013878
Shungin WHRadjBMI EU sex combined 53 SNPs	0txq2Y	M-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	78.5703933700944	50	0.00607525719385606
Shungin WHRadjBMI EU sex combined 53 SNPs	0txq2Y	M-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	78.1327061663626	50	0.00665889592267893
Shungin WHRadjBMI EU sex combined 53 SNPs	0txq2Y	M-LDL-C_percent.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.00517571815648213	50	1
Shungin WHRadjBMI EU sex combined 53 SNPs	0ubykz	XL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	60.8830287411561	50	0.13925679664816
Shungin WHRadjBMI EU sex combined 53 SNPs	0ubykz	XL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	59.7608885005908	49	0.139502627560667
Shungin WHRadjBMI EU sex combined 53 SNPs	0ubykz	XL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	60.8878941622444	50	0.139162198779649
Shungin WHRadjBMI EU sex combined 53 SNPs	0ubykz	XL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	60.8820758680669	50	0.139275328962506
Shungin WHRadjBMI EU sex combined 53 SNPs	0ubykz	XL-VLDL-PL.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.00428285077886274	50	1
Shungin WHRadjBMI EU sex combined 53 SNPs	19n3Ia	M-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	54.1663479939415	50	0.318508160120193
Shungin WHRadjBMI EU sex combined 53 SNPs	19n3Ia	M-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	MR Egger	54.0740795977942	49	0.28681546682895
Shungin WHRadjBMI EU sex combined 53 SNPs	19n3Ia	M-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Inverse variance weighted	54.2432222307429	50	0.315915125900596
Shungin WHRadjBMI EU sex combined 53 SNPs	19n3Ia	M-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	IVW radial	54.1654204198557	50	0.318539517576343
Shungin WHRadjBMI EU sex combined 53 SNPs	19n3Ia	M-LDL-CE.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Unweighted regression	0.00364872726393018	50	1
Shungin WHRadjBMI EU sex combined 53 SNPs	1kHAn5	XL-VLDL-C.txt	Shungin WHRadjBMI EU sex combined 53 SNPs	Maximum likelihood	113.791972240717	50	7.06134734045277e-07
