id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0MCdnp	FAw3byFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	246.454026025723	209	0.0387950796276051
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0MCdnp	FAw3byFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	246.395836157491	208	0.0351508097105819
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0MCdnp	FAw3byFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	246.460147879508	209	0.0387725247466506
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0MCdnp	FAw3byFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	246.45040140965	209	0.0388084390906814
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0MCdnp	FAw3byFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0236787821028491	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1FjYfy	LAbyFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	269.485496740655	209	0.00302409111856766
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1FjYfy	LAbyFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	269.493170751734	208	0.00261581837252759
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1FjYfy	LAbyFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	269.496357033488	209	0.00301995533311541
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1FjYfy	LAbyFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	269.480986063842	209	0.00302581039268924
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1FjYfy	LAbyFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0311126060570179	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1urSXm	M-LDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	734.488527986728	209	1.31844861084442e-59
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1urSXm	M-LDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	733.061497133449	208	1.16942076291706e-59
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1urSXm	M-LDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	735.5670408778	209	8.94488303322188e-60
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1urSXm	M-LDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	734.325777640726	209	1.39791325633759e-59
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	1urSXm	M-LDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0609264090580722	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	316.863367579256	209	2.09176972351324e-06
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	314.62967326291	208	2.50488746928412e-06
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	316.910032041277	209	2.07438817776024e-06
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	316.844863437012	209	2.09870116385342e-06
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2BCMsm	HDL3-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0365926324817932	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	477.124498991643	209	5.20504129510931e-23
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	477.760149093121	208	2.8519328560827e-23
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	478.441802753222	209	3.57613337470785e-23
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	476.345766182735	209	6.49577557925685e-23
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	2XAt63	MUFA.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0438282520647374	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	274.941246876394	209	0.00149248806922202
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	274.831119604902	208	0.00129952585317632
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	274.959839266495	209	0.00148880643153217
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	274.935855175442	209	0.00149355730886812
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3oXTcz	XXL-VLDL-C_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0327885718525235	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	1030.01168887801	209	1.26408767552535e-108
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	1027.27696428431	208	1.69254977662574e-108
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	1030.08028553044	209	1.22989443340042e-108
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	1029.99605837103	209	1.27201094798996e-108
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3Ramr0	S-LDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0959842008953843	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	895.753025984523	209	9.87589126871047e-86
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	894.594544071775	208	7.41656046340022e-86
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	896.323136598993	209	7.93040534830375e-86
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	895.670038254039	209	1.01963395149119e-85
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3VtenW	M-LDL-PL.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.077664998704182	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	849.270909452921	209	5.01171206056117e-78
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	847.799106710469	208	4.32064553274626e-78
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	849.733514031722	209	4.20663564509874e-78
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	849.195083547367	209	5.15763336965258e-78
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	3xPmBw	M-LDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0731950106962778	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	529.438652731178	209	1.00482695787773e-29
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	527.401226202921	208	1.17047635589497e-29
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	530.452704353123	209	7.36853982035908e-30
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	529.00567116396	209	1.14699234726319e-29
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44aRCz	M-HDL-CE.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.047150170292376	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	523.134784149355	209	6.85255937303659e-29
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	518.323461310849	208	1.85238369041024e-28
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	525.210524007771	209	3.64765087392265e-29
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	522.236508543841	209	8.99790151816747e-29
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	44fiL4	S-HDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0424222176538114	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	906.662993011474	209	1.47269580362889e-87
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	904.689569799104	208	1.50873419107094e-87
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	906.767175243233	209	1.41462144995344e-87
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	906.624249122402	209	1.49489534096653e-87
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4RtAgm	IDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0852539545435185	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	505.529060407804	209	1.34868990883156e-26
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	502.109924581794	208	2.37681168184157e-26
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	505.854318310989	209	1.22463062533619e-26
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	505.2975214909	209	1.44455135460864e-26
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4xFWX1	L-HDL-PL_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0552787639020726	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	777.909538951184	209	1.83529326701291e-66
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	780.79373058276	208	3.2709391355324e-67
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	782.557271584193	209	3.32120530460362e-67
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	775.527225200168	209	4.40180441352176e-66
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	4yGqE9	M-VLDL-L.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.071891327257364	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	570.785496784262	209	2.42317317437135e-35
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	568.409009930074	208	3.11818969482553e-35
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	571.934629262634	209	1.67791133780659e-35
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	570.574266102613	209	2.59241805526822e-35
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5hW6oS	S-HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0497566831770471	209	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	6kX0oc	IDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	476.426672653025	209	6.34806078053823e-23
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	6kX0oc	IDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	470.034338693494	208	2.56336969994783e-22
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	6kX0oc	IDL-TG_percent.txt	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	477.774507179933	209	4.32544142562635e-23
