id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Pulit WHRadjBMI EU sex combined 346 SNPs	0la3Nw	TotPG.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	336	-0.00154773534256081	0.0739181085161571	0.983307206620876
Pulit WHRadjBMI EU sex combined 346 SNPs	0la3Nw	TotPG.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Weighted median	336	0.0281701579401673	0.0400731104595124	0.48207501346578
Pulit WHRadjBMI EU sex combined 346 SNPs	0la3Nw	TotPG.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted (multiplicative random effects)	336	0.0600527993834941	0.0312138780701362	0.0543654349028725
Pulit WHRadjBMI EU sex combined 346 SNPs	0la3Nw	TotPG.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Weighted mode	336	0.00678962235382397	0.063008457696333	0.914252709251546
Pulit WHRadjBMI EU sex combined 346 SNPs	131xu5	HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	336	-0.302277429573781	0.0807851497144906	0.000215058295713213
Pulit WHRadjBMI EU sex combined 346 SNPs	131xu5	HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Weighted median	336	-0.232111402240131	0.0425100777980264	4.75732411509424e-08
Pulit WHRadjBMI EU sex combined 346 SNPs	131xu5	HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted (multiplicative random effects)	336	-0.176563863122588	0.034214352834179	2.46264426526611e-07
Pulit WHRadjBMI EU sex combined 346 SNPs	131xu5	HDL-C.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Weighted mode	336	-0.309883733891025	0.0744621306534806	4.0214497714931e-05
Pulit WHRadjBMI EU sex combined 346 SNPs	1uJzJw	Glc.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	336	0.130925729602427	0.075399094900357	0.0834087716614856
Pulit WHRadjBMI EU sex combined 346 SNPs	1uJzJw	Glc.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Weighted median	336	0.130959607058028	0.0518088667849363	0.0114797677407399
Pulit WHRadjBMI EU sex combined 346 SNPs	1uJzJw	Glc.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted (multiplicative random effects)	336	0.103829134050913	0.031785356074224	0.00108858365428422
Pulit WHRadjBMI EU sex combined 346 SNPs	1uJzJw	Glc.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Weighted mode	336	0.199296163139441	0.0831821921413794	0.0171278022518671
Pulit WHRadjBMI EU sex combined 346 SNPs	2n474K	M-HDL-P.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	336	0.138612570250804	0.0725753210647977	0.0570007217254172
Pulit WHRadjBMI EU sex combined 346 SNPs	2n474K	M-HDL-P.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Weighted median	336	0.0911598173587893	0.0483037670910872	0.0591307913604478
Pulit WHRadjBMI EU sex combined 346 SNPs	2n474K	M-HDL-P.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted (multiplicative random effects)	336	0.0632027642207729	0.030663724262239	0.0392880198229299
Pulit WHRadjBMI EU sex combined 346 SNPs	2n474K	M-HDL-P.txt	Pulit WHRadjBMI EU sex combined 346 SNPs	Weighted mode	336	0.0856223496925619	0.0722991328473319	0.237142176618846
