id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	202.075362809912	207	0.583611501496063
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	201.197085514234	206	0.581436919570718
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	202.076734343907	207	0.583584783734933
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	202.07495269139	207	0.583619490636773
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0452916416505269	207	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	224.685550700342	207	0.189930167823506
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	223.962190829948	206	0.185910749308764
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	224.774289785466	207	0.188812137731535
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	224.657650498299	207	0.190282584317037
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0508065878322337	207	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	269.190684070187	207	0.00234980748704263
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	269.182601462365	206	0.00202849729884253
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	269.190954861042	207	0.00234972538688059
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	269.190550038366	207	0.00234984812467681
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Unweighted regression	0.0841152518869906	207	1
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Maximum likelihood	202.320317269212	207	0.578835650636015
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	MR Egger	201.559369958476	206	0.574348017225707
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	Inverse variance weighted	202.331311518134	207	0.578621109862509
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	IVW radial	202.31718018797	207	0.578896864492526
