id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	303	Glutamine || id:303	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0.000275776314636728	0.000293841122286705	0.349226986161154
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	304	Tryptophan || id:304	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-3.37588241169467e-05	0.000319350921645185	0.915928916157872
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	305	Histidine || id:305	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.00033087013848978	0.00030393546039417	0.277768975723094
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	306	Leucine || id:306	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000219383584690315	0.000303731903512626	0.471046201269452
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	307	Cholesterol || id:307	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0.000524883378220123	0.000419746161413892	0.212739122780743
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	308	Phenylalanine || id:308	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000339767919726234	0.000297789739277252	0.255391501691059
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	309	Creatinine || id:309	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.00022074263822149	0.000396065688632598	0.577984787199857
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	310	Lactate || id:310	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000191757639918703	0.000559668927967525	0.73227671211736
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000775894614872539	0.00198549837390973	0.696418849502253
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	312	Arabinose || id:312	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0.00118956161087835	0.000908993617102449	0.192309485718899
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	313	Fructose || id:313	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	9.21413784717106e-05	0.000959782604853148	0.923624921268505
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	314	Mannose || id:314	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-4.63464033862302e-05	0.000653659503371964	0.943553255354491
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	315	Pyruvate || id:315	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0.000101637497120499	0.00100264346513799	0.919369328439022
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	316	Uridine || id:316	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	0.000177104683007147	0.000419218999352838	0.673188236477459
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	317	Linoleate (18:2n6) || id:317	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000406778742817948	0.000599760947791093	0.498489000507983
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	318	Allantoin || id:318	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.00157739063365727	0.0011026931385371	0.15430073554357
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000836661847318674	0.000560485843140469	0.137245246393479
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	320	Deoxycholate || id:320	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.00128370493760609	0.00170743263066002	0.453127756785185
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	321	Margarate (17:0) || id:321	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000880421677677171	0.000761894631075312	0.249380704067888
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	322	Inosine || id:322	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000800288989161494	0.00265520969531561	0.763454880502222
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	323	Isoleucine || id:323	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000544403827240783	0.000392846409785249	0.167515171510111
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	324	Threonine || id:324	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	-0.000483267802290598	0.000587675837963594	0.411966912510775
Pulit WHRadjBMI EU sex combined 346 SNPs clumped	325	Tyrosine || id:325	Pulit WHRadjBMI EU sex combined 346 SNPs clumped	5.95195074035686e-05	0.000435884656098376	0.891539244090812
