id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Pulit WHRadjBMI EU sex combined 346 SNPs	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.00286927752024242	0.00165725741063092	0.0843255921186729
Pulit WHRadjBMI EU sex combined 346 SNPs	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00202220099472798	0.00162888615505682	0.215316653747048
Pulit WHRadjBMI EU sex combined 346 SNPs	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs	4.18446516740984e-06	0.00174428290176684	0.998087358095691
Pulit WHRadjBMI EU sex combined 346 SNPs	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.000944460972077938	0.00167437714123022	0.573091646270744
Pulit WHRadjBMI EU sex combined 346 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHRadjBMI EU sex combined 346 SNPs	0.000813499897593967	0.00175426892631578	0.643150804259734
Pulit WHRadjBMI EU sex combined 346 SNPs	843	Apolipoprotein B || id:843	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.000506319243171243	0.00222710223800337	0.82029758148985
Pulit WHRadjBMI EU sex combined 346 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.00150071362858953	0.00211197788577111	0.477854054307887
Pulit WHRadjBMI EU sex combined 346 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.000538119710706989	0.00207413429825793	0.795456184139097
Pulit WHRadjBMI EU sex combined 346 SNPs	846	3-hydroxybutyrate || id:846	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00069208331562784	0.00156528281190037	0.658673283629697
Pulit WHRadjBMI EU sex combined 346 SNPs	847	Average number of methylene groups per double bond || id:847	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.000946589140047775	0.00208514074533029	0.65015141616999
Pulit WHRadjBMI EU sex combined 346 SNPs	848	Average number of methylene groups in a fatty acid chain || id:848	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.00218640875681223	0.00178784690376312	0.222229359150211
Pulit WHRadjBMI EU sex combined 346 SNPs	849	Citrate || id:849	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00063443857287861	0.00168781299551703	0.707237317019877
Pulit WHRadjBMI EU sex combined 346 SNPs	850	Creatinine || id:850	Pulit WHRadjBMI EU sex combined 346 SNPs	0.000173358372923966	0.00183963517656043	0.924979521037316
Pulit WHRadjBMI EU sex combined 346 SNPs	851	Average number of double bonds in a fatty acid chain || id:851	Pulit WHRadjBMI EU sex combined 346 SNPs	0.000166202372393201	0.00195242768369074	0.932212835649083
Pulit WHRadjBMI EU sex combined 346 SNPs	852	22:6, docosahexaenoic acid || id:852	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.000632018251922924	0.00213605252410045	0.767507875034134
Pulit WHRadjBMI EU sex combined 346 SNPs	853	Free cholesterol to esterified cholesterol ratio || id:853	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00196749516068678	0.00234223644270097	0.401516292744646
Pulit WHRadjBMI EU sex combined 346 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.00172700494446523	0.00210019451959522	0.411499488120627
Pulit WHRadjBMI EU sex combined 346 SNPs	855	Omega-3 fatty acids || id:855	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.00127279937400266	0.00226380421343303	0.574337110601545
Pulit WHRadjBMI EU sex combined 346 SNPs	856	Omega-6 fatty acids || id:856	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00245730860773749	0.0022041410279219	0.265726624041931
Pulit WHRadjBMI EU sex combined 346 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Pulit WHRadjBMI EU sex combined 346 SNPs	0.000678614234288823	0.00216855378009098	0.754529675616266
Pulit WHRadjBMI EU sex combined 346 SNPs	858	Free cholesterol || id:858	Pulit WHRadjBMI EU sex combined 346 SNPs	0.000207060339041115	0.00230988234208478	0.928627153012081
Pulit WHRadjBMI EU sex combined 346 SNPs	859	Glucose || id:859	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00328977290204929	0.0015901013921506	0.0393330582750647
Pulit WHRadjBMI EU sex combined 346 SNPs	860	Glutamine || id:860	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.000708322468528628	0.00162114372046051	0.662450470522337
Pulit WHRadjBMI EU sex combined 346 SNPs	861	Glycerol || id:861	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00245266602286903	0.00188248326267268	0.193521196876327
Pulit WHRadjBMI EU sex combined 346 SNPs	862	Glycoproteins || id:862	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00294510703405782	0.00187511173502678	0.117226872984682
Pulit WHRadjBMI EU sex combined 346 SNPs	863	Glycoprotein acetyls || id:863	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.000288045433917389	0.00192631721270009	0.881225463521157
Pulit WHRadjBMI EU sex combined 346 SNPs	864	Total cholesterol in HDL || id:864	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00206657516151222	0.0018546734865238	0.265984071608192
Pulit WHRadjBMI EU sex combined 346 SNPs	865	Mean diameter for HDL particles || id:865	Pulit WHRadjBMI EU sex combined 346 SNPs	0.000486928957022043	0.00201691368660346	0.809377380834265
Pulit WHRadjBMI EU sex combined 346 SNPs	866	Histidine || id:866	Pulit WHRadjBMI EU sex combined 346 SNPs	-0.000140728781479387	0.00166313748740238	0.932617634458657
Pulit WHRadjBMI EU sex combined 346 SNPs	867	Total cholesterol in IDL || id:867	Pulit WHRadjBMI EU sex combined 346 SNPs	0.0012027152265061	0.0022147742225762	0.587467540646705
Pulit WHRadjBMI EU sex combined 346 SNPs	868	Free cholesterol in IDL || id:868	Pulit WHRadjBMI EU sex combined 346 SNPs	0.00160565336773659	0.00214890682258345	0.455479269323637
