id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Pulit WHRadjBMI EU sex combined 346 SNPs	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs	Maximum likelihood	324.435172631784	331	0.591303099089129
Pulit WHRadjBMI EU sex combined 346 SNPs	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	321.437635269298	330	0.62179797161438
Pulit WHRadjBMI EU sex combined 346 SNPs	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted	324.435176546604	331	0.591303039200015
Pulit WHRadjBMI EU sex combined 346 SNPs	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs	IVW radial	324.435146504782	331	0.591303498781386
Pulit WHRadjBMI EU sex combined 346 SNPs	838	Acetoacetate || id:838	Pulit WHRadjBMI EU sex combined 346 SNPs	Unweighted regression	0.0846792930829754	331	1
Pulit WHRadjBMI EU sex combined 346 SNPs	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs	Maximum likelihood	377.647758349497	331	0.0392164620246255
Pulit WHRadjBMI EU sex combined 346 SNPs	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	375.933112394199	330	0.0412112787117124
Pulit WHRadjBMI EU sex combined 346 SNPs	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted	377.688866997919	331	0.0390925023270174
Pulit WHRadjBMI EU sex combined 346 SNPs	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs	IVW radial	377.625121058381	331	0.0392848631646646
Pulit WHRadjBMI EU sex combined 346 SNPs	839	Acetate || id:839	Pulit WHRadjBMI EU sex combined 346 SNPs	Unweighted regression	0.0864072934138783	331	1
Pulit WHRadjBMI EU sex combined 346 SNPs	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs	Maximum likelihood	436.108406577689	331	9.06100532688386e-05
Pulit WHRadjBMI EU sex combined 346 SNPs	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	436.108597502855	330	7.81034547179031e-05
Pulit WHRadjBMI EU sex combined 346 SNPs	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted	436.108605108338	331	9.06077323091523e-05
Pulit WHRadjBMI EU sex combined 346 SNPs	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs	IVW radial	436.108212965492	331	9.06123167829439e-05
Pulit WHRadjBMI EU sex combined 346 SNPs	840	Alanine || id:840	Pulit WHRadjBMI EU sex combined 346 SNPs	Unweighted regression	0.108210045047758	331	1
Pulit WHRadjBMI EU sex combined 346 SNPs	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs	Maximum likelihood	312.952663655031	331	0.754451514159467
Pulit WHRadjBMI EU sex combined 346 SNPs	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	312.636913981575	330	0.746020488495513
Pulit WHRadjBMI EU sex combined 346 SNPs	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted	312.955085616744	331	0.754420759864277
Pulit WHRadjBMI EU sex combined 346 SNPs	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs	IVW radial	312.950769793848	331	0.754475561254539
Pulit WHRadjBMI EU sex combined 346 SNPs	841	Albumin || id:841	Pulit WHRadjBMI EU sex combined 346 SNPs	Unweighted regression	0.125443109927289	331	1
Pulit WHRadjBMI EU sex combined 346 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHRadjBMI EU sex combined 346 SNPs	Maximum likelihood	357.951042165648	330	0.139075085126841
Pulit WHRadjBMI EU sex combined 346 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	357.72989704506	329	0.132471990847358
Pulit WHRadjBMI EU sex combined 346 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted	357.963717231995	330	0.138971558627921
Pulit WHRadjBMI EU sex combined 346 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHRadjBMI EU sex combined 346 SNPs	IVW radial	357.939724002077	330	0.139167575222007
Pulit WHRadjBMI EU sex combined 346 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHRadjBMI EU sex combined 346 SNPs	Unweighted regression	0.107186861126125	330	1
Pulit WHRadjBMI EU sex combined 346 SNPs	843	Apolipoprotein B || id:843	Pulit WHRadjBMI EU sex combined 346 SNPs	Maximum likelihood	601.44345111214	329	3.20762388669098e-18
Pulit WHRadjBMI EU sex combined 346 SNPs	843	Apolipoprotein B || id:843	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	602.081285360079	328	2.03540298798771e-18
Pulit WHRadjBMI EU sex combined 346 SNPs	843	Apolipoprotein B || id:843	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted	602.176159934925	329	2.70968790245208e-18
Pulit WHRadjBMI EU sex combined 346 SNPs	843	Apolipoprotein B || id:843	Pulit WHRadjBMI EU sex combined 346 SNPs	IVW radial	601.149725844198	329	3.43181875643693e-18
Pulit WHRadjBMI EU sex combined 346 SNPs	843	Apolipoprotein B || id:843	Pulit WHRadjBMI EU sex combined 346 SNPs	Unweighted regression	0.129139811731737	329	1
Pulit WHRadjBMI EU sex combined 346 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHRadjBMI EU sex combined 346 SNPs	Maximum likelihood	367.533892414018	329	0.0703735098496567
Pulit WHRadjBMI EU sex combined 346 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	366.970202186909	328	0.0679917333214907
Pulit WHRadjBMI EU sex combined 346 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHRadjBMI EU sex combined 346 SNPs	Inverse variance weighted	367.535105182431	329	0.0703675886915181
Pulit WHRadjBMI EU sex combined 346 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHRadjBMI EU sex combined 346 SNPs	IVW radial	367.532554059752	329	0.0703800446213317
Pulit WHRadjBMI EU sex combined 346 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHRadjBMI EU sex combined 346 SNPs	Unweighted regression	0.178123908616911	329	1
Pulit WHRadjBMI EU sex combined 346 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHRadjBMI EU sex combined 346 SNPs	Maximum likelihood	345.110527336632	329	0.259796089265327
Pulit WHRadjBMI EU sex combined 346 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHRadjBMI EU sex combined 346 SNPs	MR Egger	345.044280887578	328	0.248189012586131
