id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 941 SNPs	0bzA7q	XS-VLDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Maximum likelihood	1317.78946784582	913	2.97498355583299e-17
Yengo BMI EU sex combined 941 SNPs	0bzA7q	XS-VLDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	1311.5833311781	912	6.48189792699062e-17
Yengo BMI EU sex combined 941 SNPs	0bzA7q	XS-VLDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted	1317.80540976065	913	2.96759432754345e-17
Yengo BMI EU sex combined 941 SNPs	0bzA7q	XS-VLDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	IVW radial	1317.77061461098	913	2.9837457061967e-17
Yengo BMI EU sex combined 941 SNPs	0bzA7q	XS-VLDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Unweighted regression	0.105199630201609	913	1
Yengo BMI EU sex combined 941 SNPs	0HSQP7	Gly.txt	Yengo BMI EU sex combined 941 SNPs	Maximum likelihood	1241.91857095029	913	1.90470342177907e-12
Yengo BMI EU sex combined 941 SNPs	0HSQP7	Gly.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	1202.65429640138	912	2.67973959098723e-10
Yengo BMI EU sex combined 941 SNPs	0HSQP7	Gly.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted	1242.24045290927	913	1.8234739907233e-12
Yengo BMI EU sex combined 941 SNPs	0HSQP7	Gly.txt	Yengo BMI EU sex combined 941 SNPs	IVW radial	1241.68511637144	913	1.96583568106698e-12
Yengo BMI EU sex combined 941 SNPs	0HSQP7	Gly.txt	Yengo BMI EU sex combined 941 SNPs	Unweighted regression	0.0992523637939119	913	1
Yengo BMI EU sex combined 941 SNPs	0P59FP	M-LDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Maximum likelihood	1616.93616691256	913	6.86818484246501e-42
Yengo BMI EU sex combined 941 SNPs	0P59FP	M-LDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	MR Egger	1615.54443399618	912	6.98709363728286e-42
Yengo BMI EU sex combined 941 SNPs	0P59FP	M-LDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted	1616.95336306096	913	6.84235833009702e-42
Yengo BMI EU sex combined 941 SNPs	0P59FP	M-LDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	IVW radial	1616.90943770927	913	6.90852179633476e-42
Yengo BMI EU sex combined 941 SNPs	0P59FP	M-LDL-PL.txt	Yengo BMI EU sex combined 941 SNPs	Unweighted regression	0.13664623626076	913	1
