id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Yengo BMI EU sex combined 941 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	9.88107927520524e-05	0.00318560682072201	0.975262091085132
Yengo BMI EU sex combined 941 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	0.00241316675619872	0.00340601273221111	0.478633584582951
Yengo BMI EU sex combined 941 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	-0.00365667076781806	0.00183728096574687	0.0465620649970213
Yengo BMI EU sex combined 941 SNPs	303	Glutamine || id:303	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	0.000761864422922032	0.00344338441104809	0.824943937484493
Yengo BMI EU sex combined 941 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 941 SNPs	MR Egger	909	0.00453794926988964	0.00352984156742631	0.198912323337789
Yengo BMI EU sex combined 941 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 941 SNPs	Weighted median	909	0.0023554298949397	0.00378326531075554	0.533552812371584
Yengo BMI EU sex combined 941 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	909	0.000466584978715224	0.00215313135585814	0.828441636214428
Yengo BMI EU sex combined 941 SNPs	304	Tryptophan || id:304	Yengo BMI EU sex combined 941 SNPs	Weighted mode	909	0.00694447586621577	0.00442625379801632	0.117012991049838
Yengo BMI EU sex combined 941 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	-0.00448680860168235	0.00329364169933627	0.173452490716833
Yengo BMI EU sex combined 941 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	-0.00904925970982978	0.00359694495511471	0.0118756410951317
Yengo BMI EU sex combined 941 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	-0.00757588312082305	0.00187893362021265	5.53013354736402e-05
Yengo BMI EU sex combined 941 SNPs	305	Histidine || id:305	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	-0.0106133870576146	0.00398135436156925	0.00781745957797843
Yengo BMI EU sex combined 941 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 941 SNPs	MR Egger	909	0.00224494814780038	0.00337795820119371	0.50648341519655
Yengo BMI EU sex combined 941 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 941 SNPs	Weighted median	909	0.0048854162430427	0.00360804388307004	0.175725340452718
Yengo BMI EU sex combined 941 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	909	0.00562568014263093	0.00206106445425655	0.00634300090312129
Yengo BMI EU sex combined 941 SNPs	306	Leucine || id:306	Yengo BMI EU sex combined 941 SNPs	Weighted mode	909	0.00458883090286671	0.00335653136214052	0.171921399345227
Yengo BMI EU sex combined 941 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	-0.000632729982385382	0.00444788731121087	0.886910898044326
Yengo BMI EU sex combined 941 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	-0.000926741331560464	0.00495850380981129	0.851739518398974
Yengo BMI EU sex combined 941 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	-6.63468563139865e-05	0.00270414514432128	0.980425672883872
Yengo BMI EU sex combined 941 SNPs	307	Cholesterol || id:307	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	-0.000970649155048853	0.00523830922581967	0.853036503375283
Yengo BMI EU sex combined 941 SNPs	308	Phenylalanine || id:308	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	-0.000364764074674681	0.00324430922387421	0.910505758724459
Yengo BMI EU sex combined 941 SNPs	308	Phenylalanine || id:308	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	0.000572419915105247	0.00327807426460294	0.861377612158598
Yengo BMI EU sex combined 941 SNPs	308	Phenylalanine || id:308	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	0.00294926643600435	0.00173682456021171	0.0894927304144338
Yengo BMI EU sex combined 941 SNPs	308	Phenylalanine || id:308	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	-0.000627253630458569	0.00381616031312552	0.869478202326755
Yengo BMI EU sex combined 941 SNPs	309	Creatinine || id:309	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	-0.00624018665776819	0.00416413440703875	0.134336539791398
Yengo BMI EU sex combined 941 SNPs	309	Creatinine || id:309	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	-0.00251676390606512	0.0046991413789327	0.592249182816349
Yengo BMI EU sex combined 941 SNPs	309	Creatinine || id:309	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	-0.00658205204524385	0.00237741656554725	0.00563023178170643
Yengo BMI EU sex combined 941 SNPs	309	Creatinine || id:309	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	-0.00222985417589283	0.00485109497756139	0.64587021869203
Yengo BMI EU sex combined 941 SNPs	310	Lactate || id:310	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	0.000622484814988476	0.00603103239850877	0.917816204311986
Yengo BMI EU sex combined 941 SNPs	310	Lactate || id:310	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	0	0.00643979159959686	1
Yengo BMI EU sex combined 941 SNPs	310	Lactate || id:310	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	0.00298452409163633	0.00367640014241621	0.416902896618
Yengo BMI EU sex combined 941 SNPs	310	Lactate || id:310	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	0.00104842557678575	0.00714398682360004	0.883356863982609
Yengo BMI EU sex combined 941 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	-0.000970647200286915	0.0198958161944842	0.961100171023954
Yengo BMI EU sex combined 941 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	-0.013541936979964	0.0213858935093956	0.526591162610132
Yengo BMI EU sex combined 941 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	-0.00342110035873181	0.0121620349860561	0.778485360304793
Yengo BMI EU sex combined 941 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	0.00481094975318763	0.0221997518008497	0.828481522200191
Yengo BMI EU sex combined 941 SNPs	312	Arabinose || id:312	Yengo BMI EU sex combined 941 SNPs	MR Egger	909	-0.00218040862686417	0.00985602048971568	0.824966208547225
Yengo BMI EU sex combined 941 SNPs	312	Arabinose || id:312	Yengo BMI EU sex combined 941 SNPs	Weighted median	909	0.00247740258367696	0.0103646440029964	0.811086679807844
Yengo BMI EU sex combined 941 SNPs	312	Arabinose || id:312	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	909	0.00904818919456278	0.00584376902705261	0.121538487978004
Yengo BMI EU sex combined 941 SNPs	312	Arabinose || id:312	Yengo BMI EU sex combined 941 SNPs	Weighted mode	909	-0.0109456017135607	0.0113352787371191	0.334490152266667
Yengo BMI EU sex combined 941 SNPs	313	Fructose || id:313	Yengo BMI EU sex combined 941 SNPs	MR Egger	909	0.000716105861973621	0.0104207656149542	0.945228343605675
Yengo BMI EU sex combined 941 SNPs	313	Fructose || id:313	Yengo BMI EU sex combined 941 SNPs	Weighted median	909	-0.00750489218478037	0.0114872620394418	0.513548085264475
Yengo BMI EU sex combined 941 SNPs	313	Fructose || id:313	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	909	-0.00416820109474864	0.00617014641632782	0.499330648696979
Yengo BMI EU sex combined 941 SNPs	313	Fructose || id:313	Yengo BMI EU sex combined 941 SNPs	Weighted mode	909	-0.00634172802617661	0.0137357369445063	0.644410282296145
Yengo BMI EU sex combined 941 SNPs	314	Mannose || id:314	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	0.00420550477019145	0.00634411234690614	0.507563577252936
Yengo BMI EU sex combined 941 SNPs	314	Mannose || id:314	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	0.00956286032511812	0.0069405972395595	0.16826035400294
Yengo BMI EU sex combined 941 SNPs	314	Mannose || id:314	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	0.0182664221503331	0.00389993478179401	2.81637354842328e-06
Yengo BMI EU sex combined 941 SNPs	314	Mannose || id:314	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	0.0044254250059963	0.00814829622578077	0.587186891282721
Yengo BMI EU sex combined 941 SNPs	315	Pyruvate || id:315	Yengo BMI EU sex combined 941 SNPs	MR Egger	909	-0.00245722250334581	0.0103050805816532	0.81158775526145
Yengo BMI EU sex combined 941 SNPs	315	Pyruvate || id:315	Yengo BMI EU sex combined 941 SNPs	Weighted median	909	0.00592190088674978	0.010774949402817	0.582594478624087
Yengo BMI EU sex combined 941 SNPs	315	Pyruvate || id:315	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	909	-0.000631303800691704	0.00617396874833339	0.918556249245794
Yengo BMI EU sex combined 941 SNPs	315	Pyruvate || id:315	Yengo BMI EU sex combined 941 SNPs	Weighted mode	909	0.0102251142101046	0.0118562191276268	0.388680733488553
Yengo BMI EU sex combined 941 SNPs	316	Uridine || id:316	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	0.00481220633611842	0.00425608000158742	0.258494118798387
Yengo BMI EU sex combined 941 SNPs	316	Uridine || id:316	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	0.00805137635191713	0.00452281071813415	0.0750479844502309
Yengo BMI EU sex combined 941 SNPs	316	Uridine || id:316	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	0.00515952066795317	0.00247286285869137	0.0369372959202288
Yengo BMI EU sex combined 941 SNPs	316	Uridine || id:316	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	0.0061473503992564	0.0051120859416981	0.229477926440933
Yengo BMI EU sex combined 941 SNPs	317	Linoleate (18:2n6) || id:317	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	-0.00293180600929871	0.00656271858107628	0.655171844121698
Yengo BMI EU sex combined 941 SNPs	317	Linoleate (18:2n6) || id:317	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	-0.00402351957908843	0.00740632026537152	0.586954329921725
Yengo BMI EU sex combined 941 SNPs	317	Linoleate (18:2n6) || id:317	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	0.00329867402077056	0.00402179833802616	0.412102807200199
Yengo BMI EU sex combined 941 SNPs	317	Linoleate (18:2n6) || id:317	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	0.00359231992336739	0.0074045639325433	0.627687253179541
Yengo BMI EU sex combined 941 SNPs	318	Allantoin || id:318	Yengo BMI EU sex combined 941 SNPs	MR Egger	908	0.00536793974769138	0.0118297711210334	0.650106425829451
Yengo BMI EU sex combined 941 SNPs	318	Allantoin || id:318	Yengo BMI EU sex combined 941 SNPs	Weighted median	908	0.0119240240882803	0.0135041137800633	0.377240607772551
Yengo BMI EU sex combined 941 SNPs	318	Allantoin || id:318	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	908	0.012165858620955	0.00722787477031447	0.0923390634344083
Yengo BMI EU sex combined 941 SNPs	318	Allantoin || id:318	Yengo BMI EU sex combined 941 SNPs	Weighted mode	908	0.0105665482558015	0.0150125134515258	0.481707232026433
Yengo BMI EU sex combined 941 SNPs	319	Arachidonate (20:4n6) || id:319	Yengo BMI EU sex combined 941 SNPs	MR Egger	909	0.00128017730816105	0.0060063797454521	0.831268579678584
Yengo BMI EU sex combined 941 SNPs	319	Arachidonate (20:4n6) || id:319	Yengo BMI EU sex combined 941 SNPs	Weighted median	909	0.00540146840679646	0.00633726684348872	0.394028704497982
Yengo BMI EU sex combined 941 SNPs	319	Arachidonate (20:4n6) || id:319	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	909	0.00202951699524237	0.00362304281231474	0.57536403298842
Yengo BMI EU sex combined 941 SNPs	319	Arachidonate (20:4n6) || id:319	Yengo BMI EU sex combined 941 SNPs	Weighted mode	909	0.00324713364766538	0.00658391340318698	0.621996159358242
Yengo BMI EU sex combined 941 SNPs	320	Deoxycholate || id:320	Yengo BMI EU sex combined 941 SNPs	MR Egger	909	-0.00258989794260585	0.018601099346689	0.88929647067848
Yengo BMI EU sex combined 941 SNPs	320	Deoxycholate || id:320	Yengo BMI EU sex combined 941 SNPs	Weighted median	909	-0.0152969088284196	0.0202938740084224	0.450987476511381
Yengo BMI EU sex combined 941 SNPs	320	Deoxycholate || id:320	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	909	-0.00519076054496715	0.0113428600725287	0.647222879976166
Yengo BMI EU sex combined 941 SNPs	320	Deoxycholate || id:320	Yengo BMI EU sex combined 941 SNPs	Weighted mode	909	0.0115721259738262	0.0248911645578628	0.642108103388737
Yengo BMI EU sex combined 941 SNPs	321	Margarate (17:0) || id:321	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	0.00314970783632689	0.008106971483362	0.697723496131079
Yengo BMI EU sex combined 941 SNPs	321	Margarate (17:0) || id:321	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	0.0068770849802973	0.00884403548661378	0.436807329101545
Yengo BMI EU sex combined 941 SNPs	321	Margarate (17:0) || id:321	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	0.00196785025069347	0.00485281822529665	0.685105102643613
Yengo BMI EU sex combined 941 SNPs	321	Margarate (17:0) || id:321	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	0.00775379172624735	0.00907953688186258	0.393338082772436
Yengo BMI EU sex combined 941 SNPs	322	Inosine || id:322	Yengo BMI EU sex combined 941 SNPs	MR Egger	909	-0.0347888599513686	0.0295953081140623	0.240108946151831
Yengo BMI EU sex combined 941 SNPs	322	Inosine || id:322	Yengo BMI EU sex combined 941 SNPs	Weighted median	909	-0.00669788993781761	0.0321886035797704	0.83516443383169
Yengo BMI EU sex combined 941 SNPs	322	Inosine || id:322	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	909	-0.0152544309976334	0.0182764033360152	0.403913847472558
Yengo BMI EU sex combined 941 SNPs	322	Inosine || id:322	Yengo BMI EU sex combined 941 SNPs	Weighted mode	909	-0.0273285802398333	0.0301955446176369	0.36567717547687
Yengo BMI EU sex combined 941 SNPs	323	Isoleucine || id:323	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	9.36968459479542e-07	0.00393495479905205	0.999810064691397
Yengo BMI EU sex combined 941 SNPs	323	Isoleucine || id:323	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	0.00172988148788545	0.00415176802126753	0.676926089771795
Yengo BMI EU sex combined 941 SNPs	323	Isoleucine || id:323	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	0.00704271163787844	0.00232256614244454	0.00242699831876408
Yengo BMI EU sex combined 941 SNPs	323	Isoleucine || id:323	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	0.00193173837121097	0.00437166395692074	0.658683214361069
Yengo BMI EU sex combined 941 SNPs	324	Threonine || id:324	Yengo BMI EU sex combined 941 SNPs	MR Egger	910	-0.0127234642144856	0.00645615953553791	0.0490560937145822
Yengo BMI EU sex combined 941 SNPs	324	Threonine || id:324	Yengo BMI EU sex combined 941 SNPs	Weighted median	910	-0.0131365532103314	0.00688268159835937	0.0563087018531445
Yengo BMI EU sex combined 941 SNPs	324	Threonine || id:324	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted (multiplicative random effects)	910	-0.0097293918681015	0.00395162398235489	0.0138116553173202
Yengo BMI EU sex combined 941 SNPs	324	Threonine || id:324	Yengo BMI EU sex combined 941 SNPs	Weighted mode	910	-0.0123503574952345	0.00709888202720307	0.0822394718717349
