id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 941 SNPs	838	Acetoacetate || id:838	Yengo BMI EU sex combined 941 SNPs	Maximum likelihood	1032.43625910977	908	0.00246274879630766
Yengo BMI EU sex combined 941 SNPs	838	Acetoacetate || id:838	Yengo BMI EU sex combined 941 SNPs	MR Egger	1029.74323777528	907	0.00274510535043815
Yengo BMI EU sex combined 941 SNPs	838	Acetoacetate || id:838	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted	1032.43625910977	908	0.00246274879630762
Yengo BMI EU sex combined 941 SNPs	838	Acetoacetate || id:838	Yengo BMI EU sex combined 941 SNPs	IVW radial	1032.43600298071	908	0.00246279105407602
Yengo BMI EU sex combined 941 SNPs	838	Acetoacetate || id:838	Yengo BMI EU sex combined 941 SNPs	Unweighted regression	0.233061359444373	908	1
Yengo BMI EU sex combined 941 SNPs	839	Acetate || id:839	Yengo BMI EU sex combined 941 SNPs	Maximum likelihood	991.601346551412	909	0.028911481668324
Yengo BMI EU sex combined 941 SNPs	839	Acetate || id:839	Yengo BMI EU sex combined 941 SNPs	MR Egger	987.343370547187	908	0.0339407053347479
Yengo BMI EU sex combined 941 SNPs	839	Acetate || id:839	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted	991.678828548885	909	0.0287984970214945
Yengo BMI EU sex combined 941 SNPs	839	Acetate || id:839	Yengo BMI EU sex combined 941 SNPs	IVW radial	991.547273756313	909	0.0289905524574063
Yengo BMI EU sex combined 941 SNPs	839	Acetate || id:839	Yengo BMI EU sex combined 941 SNPs	Unweighted regression	0.163016911075832	909	1
Yengo BMI EU sex combined 941 SNPs	840	Alanine || id:840	Yengo BMI EU sex combined 941 SNPs	Maximum likelihood	1119.34276974778	909	1.9903558955782e-06
Yengo BMI EU sex combined 941 SNPs	840	Alanine || id:840	Yengo BMI EU sex combined 941 SNPs	MR Egger	1119.13579035938	908	1.82120772117369e-06
Yengo BMI EU sex combined 941 SNPs	840	Alanine || id:840	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted	1119.35724844126	909	1.98752348220179e-06
Yengo BMI EU sex combined 941 SNPs	840	Alanine || id:840	Yengo BMI EU sex combined 941 SNPs	IVW radial	1119.3289675696	909	1.99305958862208e-06
Yengo BMI EU sex combined 941 SNPs	840	Alanine || id:840	Yengo BMI EU sex combined 941 SNPs	Unweighted regression	0.181830566399897	909	1
Yengo BMI EU sex combined 941 SNPs	841	Albumin || id:841	Yengo BMI EU sex combined 941 SNPs	Maximum likelihood	910.565623998306	908	0.469793087546037
Yengo BMI EU sex combined 941 SNPs	841	Albumin || id:841	Yengo BMI EU sex combined 941 SNPs	MR Egger	907.37447664251	907	0.490249152181217
Yengo BMI EU sex combined 941 SNPs	841	Albumin || id:841	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted	910.588820552792	908	0.469576978848019
Yengo BMI EU sex combined 941 SNPs	841	Albumin || id:841	Yengo BMI EU sex combined 941 SNPs	IVW radial	910.543772965097	908	0.469996672307968
Yengo BMI EU sex combined 941 SNPs	841	Albumin || id:841	Yengo BMI EU sex combined 941 SNPs	Unweighted regression	0.187430089412574	908	1
Yengo BMI EU sex combined 941 SNPs	842	Apolipoprotein A-I || id:842	Yengo BMI EU sex combined 941 SNPs	Maximum likelihood	1091.19311620693	908	2.50655061617723e-05
Yengo BMI EU sex combined 941 SNPs	842	Apolipoprotein A-I || id:842	Yengo BMI EU sex combined 941 SNPs	MR Egger	1086.68302036451	907	3.38895072530998e-05
Yengo BMI EU sex combined 941 SNPs	842	Apolipoprotein A-I || id:842	Yengo BMI EU sex combined 941 SNPs	Inverse variance weighted	1091.28873553752	908	2.4853318194117e-05
