id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Yengo BMI EU sex combined 941 SNPs clumped	838	Acetoacetate || id:838	Yengo BMI EU sex combined 941 SNPs clumped	0.00366687127092699	0.00131024296641226	0.00542751604448011
Yengo BMI EU sex combined 941 SNPs clumped	839	Acetate || id:839	Yengo BMI EU sex combined 941 SNPs clumped	-0.000276116340587486	0.00121990368804316	0.821072082371669
Yengo BMI EU sex combined 941 SNPs clumped	840	Alanine || id:840	Yengo BMI EU sex combined 941 SNPs clumped	-0.000975213607690317	0.00126816165102848	0.442433177848932
Yengo BMI EU sex combined 941 SNPs clumped	841	Albumin || id:841	Yengo BMI EU sex combined 941 SNPs clumped	0.00105304935784587	0.00132429004121639	0.427068312414877
Yengo BMI EU sex combined 941 SNPs clumped	842	Apolipoprotein A-I || id:842	Yengo BMI EU sex combined 941 SNPs clumped	9.02717009846006e-06	0.00141565253711763	0.994915949129681
Yengo BMI EU sex combined 941 SNPs clumped	843	Apolipoprotein B || id:843	Yengo BMI EU sex combined 941 SNPs clumped	0.00337408386321517	0.00152057392984516	0.0271574995207644
Yengo BMI EU sex combined 941 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Yengo BMI EU sex combined 941 SNPs clumped	0.00086254703781944	0.0015982413109282	0.589771681113971
Yengo BMI EU sex combined 941 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Yengo BMI EU sex combined 941 SNPs clumped	0.00051480534385741	0.00165507076111711	0.755957521427437
Yengo BMI EU sex combined 941 SNPs clumped	846	3-hydroxybutyrate || id:846	Yengo BMI EU sex combined 941 SNPs clumped	0.00319331725290888	0.00126291574501786	0.0119102186845927
Yengo BMI EU sex combined 941 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Yengo BMI EU sex combined 941 SNPs clumped	0.000276946221466012	0.00161802550964012	0.864198571081727
Yengo BMI EU sex combined 941 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Yengo BMI EU sex combined 941 SNPs clumped	0.00144144504851787	0.00141642677888458	0.309570366516992
Yengo BMI EU sex combined 941 SNPs clumped	849	Citrate || id:849	Yengo BMI EU sex combined 941 SNPs clumped	-0.00179778018916475	0.00123229674681684	0.14552795623102
Yengo BMI EU sex combined 941 SNPs clumped	850	Creatinine || id:850	Yengo BMI EU sex combined 941 SNPs clumped	0.00246335851650781	0.00126748804100073	0.0527884351839349
Yengo BMI EU sex combined 941 SNPs clumped	851	Average number of double bonds in a fatty acid chain || id:851	Yengo BMI EU sex combined 941 SNPs clumped	0.00124547303881278	0.00150582111703196	0.408762486662032
Yengo BMI EU sex combined 941 SNPs clumped	852	22:6, docosahexaenoic acid || id:852	Yengo BMI EU sex combined 941 SNPs clumped	0.00289351829906154	0.0015593866972348	0.0643908160389352
Yengo BMI EU sex combined 941 SNPs clumped	853	Free cholesterol to esterified cholesterol ratio || id:853	Yengo BMI EU sex combined 941 SNPs clumped	0.00253845057493692	0.00163358556909468	0.121146440984573
Yengo BMI EU sex combined 941 SNPs clumped	854	Description of average fatty acid chain length, not actual carbon number || id:854	Yengo BMI EU sex combined 941 SNPs clumped	0.00095201290955819	0.00156002605051455	0.542105755343631
Yengo BMI EU sex combined 941 SNPs clumped	855	Omega-3 fatty acids || id:855	Yengo BMI EU sex combined 941 SNPs clumped	0.00224899783701045	0.00156769189757626	0.152333545272688
Yengo BMI EU sex combined 941 SNPs clumped	856	Omega-6 fatty acids || id:856	Yengo BMI EU sex combined 941 SNPs clumped	0.00284780873051929	0.00159215535249215	0.0745719803096473
Yengo BMI EU sex combined 941 SNPs clumped	857	Omega-7, omega-9 and saturated fatty acids || id:857	Yengo BMI EU sex combined 941 SNPs clumped	0.00319558254589755	0.00160630832665734	0.047467994094076
Yengo BMI EU sex combined 941 SNPs clumped	858	Free cholesterol || id:858	Yengo BMI EU sex combined 941 SNPs clumped	0.00230816992012164	0.00160510982480457	0.151360873656243
Yengo BMI EU sex combined 941 SNPs clumped	859	Glucose || id:859	Yengo BMI EU sex combined 941 SNPs clumped	0.000916852197738301	0.00131331959686761	0.485584750364869
Yengo BMI EU sex combined 941 SNPs clumped	860	Glutamine || id:860	Yengo BMI EU sex combined 941 SNPs clumped	-0.00114335471411476	0.00128363830973032	0.373716155594293
Yengo BMI EU sex combined 941 SNPs clumped	861	Glycerol || id:861	Yengo BMI EU sex combined 941 SNPs clumped	0.00300581734353532	0.00134036181407707	0.0255761483844298
Yengo BMI EU sex combined 941 SNPs clumped	862	Glycoproteins || id:862	Yengo BMI EU sex combined 941 SNPs clumped	-0.000278115676288194	0.00242898796907425	0.908910757280755
Yengo BMI EU sex combined 941 SNPs clumped	863	Glycoprotein acetyls || id:863	Yengo BMI EU sex combined 941 SNPs clumped	0.00321912134436828	0.00130326920884749	0.0140046642321689
Yengo BMI EU sex combined 941 SNPs clumped	864	Total cholesterol in HDL || id:864	Yengo BMI EU sex combined 941 SNPs clumped	-0.00113173111231498	0.00138977739462666	0.416035285134031
Yengo BMI EU sex combined 941 SNPs clumped	865	Mean diameter for HDL particles || id:865	Yengo BMI EU sex combined 941 SNPs clumped	-0.00262487033127298	0.0014333361775383	0.0679382710572759
Yengo BMI EU sex combined 941 SNPs clumped	866	Histidine || id:866	Yengo BMI EU sex combined 941 SNPs clumped	-0.000736303873125947	0.00130598205418259	0.573269819976477
Yengo BMI EU sex combined 941 SNPs clumped	867	Total cholesterol in IDL || id:867	Yengo BMI EU sex combined 941 SNPs clumped	0.00303028479014386	0.00145682727766176	0.038275562798185
Yengo BMI EU sex combined 941 SNPs clumped	868	Free cholesterol in IDL || id:868	Yengo BMI EU sex combined 941 SNPs clumped	0.00186673030317352	0.00141345769092501	0.187508402745122
Yengo BMI EU sex combined 941 SNPs clumped	869	Total lipids in IDL || id:869	Yengo BMI EU sex combined 941 SNPs clumped	0.0028129116047546	0.00144704692685987	0.0527397828255669
Yengo BMI EU sex combined 941 SNPs clumped	870	Concentration of IDL particles || id:870	Yengo BMI EU sex combined 941 SNPs clumped	0.00273053662774558	0.00143653570133017	0.0581839928200539
Yengo BMI EU sex combined 941 SNPs clumped	871	Phospholipids in IDL || id:871	Yengo BMI EU sex combined 941 SNPs clumped	0.00237402925047013	0.0014111725496001	0.0934378265403881
Yengo BMI EU sex combined 941 SNPs clumped	872	Triglycerides in IDL || id:872	Yengo BMI EU sex combined 941 SNPs clumped	0.00245391170706596	0.00138982834750846	0.0783647588067056
Yengo BMI EU sex combined 941 SNPs clumped	873	Isoleucine || id:873	Yengo BMI EU sex combined 941 SNPs clumped	0.00173117372380348	0.00119609518691329	0.148727247226312
Yengo BMI EU sex combined 941 SNPs clumped	874	Total cholesterol in large HDL || id:874	Yengo BMI EU sex combined 941 SNPs clumped	-0.00236892369389903	0.0014442357704961	0.101886692532903
Yengo BMI EU sex combined 941 SNPs clumped	875	Cholesterol esters in large HDL || id:875	Yengo BMI EU sex combined 941 SNPs clumped	-0.0020173874661555	0.00147181422152599	0.17138671509932
Yengo BMI EU sex combined 941 SNPs clumped	876	Free cholesterol in large HDL || id:876	Yengo BMI EU sex combined 941 SNPs clumped	-0.00307433662326212	0.00143124404426086	0.03242701569119
Yengo BMI EU sex combined 941 SNPs clumped	877	Total lipids in large HDL || id:877	Yengo BMI EU sex combined 941 SNPs clumped	-0.00225696179473246	0.00147283729521709	0.126364304284337
Yengo BMI EU sex combined 941 SNPs clumped	878	Concentration of large HDL particles || id:878	Yengo BMI EU sex combined 941 SNPs clumped	-0.00226502393218788	0.00147010549027103	0.124322877688369
Yengo BMI EU sex combined 941 SNPs clumped	879	Phospholipids in large HDL || id:879	Yengo BMI EU sex combined 941 SNPs clumped	-0.00229672088977522	0.00147386176428886	0.120100387388587
Yengo BMI EU sex combined 941 SNPs clumped	880	Total cholesterol in large LDL || id:880	Yengo BMI EU sex combined 941 SNPs clumped	0.0024965284618949	0.00143704838781095	0.0832574234658889
Yengo BMI EU sex combined 941 SNPs clumped	881	Cholesterol esters in large VLDL || id:881	Yengo BMI EU sex combined 941 SNPs clumped	0.00332433944530739	0.00150300004391208	0.0276507684058792
Yengo BMI EU sex combined 941 SNPs clumped	882	Free cholesterol in large LDL || id:882	Yengo BMI EU sex combined 941 SNPs clumped	0.00215220469704583	0.00142810018100726	0.132739884835279
Yengo BMI EU sex combined 941 SNPs clumped	883	Total lipids in large LDL || id:883	Yengo BMI EU sex combined 941 SNPs clumped	0.00315246995762434	0.00150391815745978	0.0368123919969964
Yengo BMI EU sex combined 941 SNPs clumped	884	Concentration of large LDL particles || id:884	Yengo BMI EU sex combined 941 SNPs clumped	0.00314600398098313	0.00149788144995994	0.0364450657629088
Yengo BMI EU sex combined 941 SNPs clumped	885	Phospholipids in large LDL || id:885	Yengo BMI EU sex combined 941 SNPs clumped	0.00264505063518376	0.00141992835317648	0.0633620861356851
