id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Locke BMI EU sex combined 77 SNPs clumped	0TMEVe	S-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	224.794397768938	62	2.62125574739627e-20
Locke BMI EU sex combined 77 SNPs clumped	0TMEVe	S-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	224.628182270642	61	1.43765240346421e-20
Locke BMI EU sex combined 77 SNPs clumped	0TMEVe	S-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	224.855609816621	62	2.56284872727564e-20
Locke BMI EU sex combined 77 SNPs clumped	0TMEVe	S-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	224.776750646148	62	2.63833900044037e-20
Locke BMI EU sex combined 77 SNPs clumped	0TMEVe	S-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0211536799423985	62	1
Locke BMI EU sex combined 77 SNPs clumped	0XIVQg	XL-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	198.289760329797	62	3.63306120758858e-16
Locke BMI EU sex combined 77 SNPs clumped	0XIVQg	XL-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	198.71961863251	61	1.71188882070879e-16
Locke BMI EU sex combined 77 SNPs clumped	0XIVQg	XL-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	198.845940494323	62	2.98872916757463e-16
Locke BMI EU sex combined 77 SNPs clumped	0XIVQg	XL-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	198.141859256961	62	3.82650808317991e-16
Locke BMI EU sex combined 77 SNPs clumped	0XIVQg	XL-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0179029427706057	62	1
Locke BMI EU sex combined 77 SNPs clumped	0Xm73s	S-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	469.564964646973	62	6.17504083051029e-64
Locke BMI EU sex combined 77 SNPs clumped	0Xm73s	S-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	468.965829990373	61	2.87373392191562e-64
Locke BMI EU sex combined 77 SNPs clumped	0Xm73s	S-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	469.735032464088	62	5.73330764164572e-64
Locke BMI EU sex combined 77 SNPs clumped	0Xm73s	S-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	469.568079960702	62	6.16665104397281e-64
Locke BMI EU sex combined 77 SNPs clumped	0Xm73s	S-LDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.04361211675016	62	1
Locke BMI EU sex combined 77 SNPs clumped	19dAlG	M-HDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	129.621670403272	62	1.09403988967241e-06
Locke BMI EU sex combined 77 SNPs clumped	19dAlG	M-HDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	127.99756035753	61	1.15648098607835e-06
Locke BMI EU sex combined 77 SNPs clumped	19dAlG	M-HDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	130.083631952479	62	9.63522599154083e-07
Locke BMI EU sex combined 77 SNPs clumped	19dAlG	M-HDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	129.399981163609	62	1.16266464522816e-06
Locke BMI EU sex combined 77 SNPs clumped	19dAlG	M-HDL-L.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0112887540597493	62	1
Locke BMI EU sex combined 77 SNPs clumped	1Nashk	SFAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	91.1543529174808	62	0.00936247738254788
Locke BMI EU sex combined 77 SNPs clumped	1Nashk	SFAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	90.73942061801	61	0.00804834857191382
Locke BMI EU sex combined 77 SNPs clumped	1Nashk	SFAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	91.1558157696721	62	0.00935991312076071
Locke BMI EU sex combined 77 SNPs clumped	1Nashk	SFAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	91.1541834993314	62	0.00936277440030703
Locke BMI EU sex combined 77 SNPs clumped	1Nashk	SFAbyFA.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.00768919933916249	62	1
Locke BMI EU sex combined 77 SNPs clumped	1ObR3q	L-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	206.722647153289	62	1.83819995435652e-17
Locke BMI EU sex combined 77 SNPs clumped	1ObR3q	L-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	206.580189584901	61	1.03972884401608e-17
Locke BMI EU sex combined 77 SNPs clumped	1ObR3q	L-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	206.95561953091	62	1.69155345503031e-17
Locke BMI EU sex combined 77 SNPs clumped	1ObR3q	L-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	206.666596494045	62	1.87532836415549e-17
Locke BMI EU sex combined 77 SNPs clumped	1ObR3q	L-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0189809591280131	62	1
Locke BMI EU sex combined 77 SNPs clumped	1Z4IUg	TotCho.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	125.655422917127	62	3.20824249664994e-06
Locke BMI EU sex combined 77 SNPs clumped	1Z4IUg	TotCho.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	124.239232229692	61	3.21925080668854e-06
Locke BMI EU sex combined 77 SNPs clumped	1Z4IUg	TotCho.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	125.835383688345	62	3.05719170772711e-06
Locke BMI EU sex combined 77 SNPs clumped	1Z4IUg	TotCho.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	125.596620195443	62	3.25915868152659e-06
Locke BMI EU sex combined 77 SNPs clumped	1Z4IUg	TotCho.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0117108618405185	62	1
Locke BMI EU sex combined 77 SNPs clumped	2GDTgs	Phe.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	64.2449323726892	62	0.397835370863544
Locke BMI EU sex combined 77 SNPs clumped	2GDTgs	Phe.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	59.7198348366682	61	0.522413394742248
Locke BMI EU sex combined 77 SNPs clumped	2GDTgs	Phe.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	64.6325751636542	62	0.384817446612053
Locke BMI EU sex combined 77 SNPs clumped	2GDTgs	Phe.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	64.0212294887736	62	0.405424946842418
Locke BMI EU sex combined 77 SNPs clumped	2GDTgs	Phe.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.00679005185506031	62	1
Locke BMI EU sex combined 77 SNPs clumped	2Ij4AS	M-VLDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	101.666918008235	62	0.00111466121970468
Locke BMI EU sex combined 77 SNPs clumped	2Ij4AS	M-VLDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	100.750207732292	61	0.00103062672940051
Locke BMI EU sex combined 77 SNPs clumped	2Ij4AS	M-VLDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	101.698217571857	62	0.00110712323703447
Locke BMI EU sex combined 77 SNPs clumped	2Ij4AS	M-VLDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	101.66693496573	62	0.00111465712266665
Locke BMI EU sex combined 77 SNPs clumped	2Ij4AS	M-VLDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.00844301384724284	62	1
Locke BMI EU sex combined 77 SNPs clumped	2sepcx	M-HDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	126.764495725068	62	2.38120964718255e-06
Locke BMI EU sex combined 77 SNPs clumped	2sepcx	M-HDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	123.709841557835	61	3.7112788473841e-06
Locke BMI EU sex combined 77 SNPs clumped	2sepcx	M-HDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	127.228316487638	62	2.10076474433969e-06
Locke BMI EU sex combined 77 SNPs clumped	2sepcx	M-HDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	126.601816690163	62	2.4879779465556e-06
Locke BMI EU sex combined 77 SNPs clumped	2sepcx	M-HDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0109332033397249	62	1
Locke BMI EU sex combined 77 SNPs clumped	2u0WE5	M-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	92.1165835394377	62	0.00780777444820607
Locke BMI EU sex combined 77 SNPs clumped	2u0WE5	M-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	89.3256589540517	61	0.0105091741544605
Locke BMI EU sex combined 77 SNPs clumped	2u0WE5	M-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	92.4882562827161	62	0.00727343738081202
Locke BMI EU sex combined 77 SNPs clumped	2u0WE5	M-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	91.8643864441771	62	0.00819058870447313
Locke BMI EU sex combined 77 SNPs clumped	2u0WE5	M-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.00744095757638316	62	1
