id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Locke BMI EU sex combined 77 SNPs	06qhoJ	L-VLDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs	0.00519040865966384	0.00254134300717753	0.0447253992815177
Locke BMI EU sex combined 77 SNPs	0BxTy8	Ace.txt	Locke BMI EU sex combined 77 SNPs	-0.00406272483983325	0.00549470778264687	0.462042031184545
Locke BMI EU sex combined 77 SNPs	0JHdeW	XL-HDL-PL.txt	Locke BMI EU sex combined 77 SNPs	-1.85168292942482e-05	0.00392823252986389	0.996251818585321
Locke BMI EU sex combined 77 SNPs	0PBm6o	XL-VLDL-TG.txt	Locke BMI EU sex combined 77 SNPs	-0.000937157243170017	0.00265730692548491	0.725350740603711
Locke BMI EU sex combined 77 SNPs	0pBwcU	S-HDL-L.txt	Locke BMI EU sex combined 77 SNPs	-0.00471087277149216	0.00257445972070554	0.0713553015530863
Locke BMI EU sex combined 77 SNPs	0SlFpG	XXL-VLDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.000722969445489993	0.00257208947648505	0.779442256369337
Locke BMI EU sex combined 77 SNPs	0suXyp	XL-VLDL-TG_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.000937157243170017	0.00265730692548491	0.725350740603711
Locke BMI EU sex combined 77 SNPs	0usAL7	M-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs	0.00139183940066384	0.00253093132699659	0.584044908218764
Locke BMI EU sex combined 77 SNPs	0ZeFOa	Ala.txt	Locke BMI EU sex combined 77 SNPs	-0.000803778132970787	0.00244540591127308	0.743331790355962
Locke BMI EU sex combined 77 SNPs	1Ne3nV	M-HDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.00322253881354032	0.0034691486449113	0.355995403022627
Locke BMI EU sex combined 77 SNPs	2EiWNr	S-HDL-TG.txt	Locke BMI EU sex combined 77 SNPs	0.00251975936145346	0.00289309930033739	0.386633954469215
Locke BMI EU sex combined 77 SNPs	2n2xET	L-LDL-FC.txt	Locke BMI EU sex combined 77 SNPs	0.00104142348001137	0.00394168835231428	0.792364539964342
Locke BMI EU sex combined 77 SNPs	2tefC7	IDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.00147258906932663	0.00347034005429941	0.672568976882512
Locke BMI EU sex combined 77 SNPs	3A7ekN	TotCho.txt	Locke BMI EU sex combined 77 SNPs	-0.0024558806856631	0.0031091133351402	0.432146034410463
Locke BMI EU sex combined 77 SNPs	3A8DWj	Tyr.txt	Locke BMI EU sex combined 77 SNPs	-0.0040879416289456	0.00273723144771194	0.139627039222229
Locke BMI EU sex combined 77 SNPs	3tQYF9	XXL-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs	-0.000722969445489993	0.00257208947648505	0.779442256369337
Locke BMI EU sex combined 77 SNPs	4qcu4u	M-VLDL-TG.txt	Locke BMI EU sex combined 77 SNPs	-0.00067440702953163	0.0025484696089047	0.792038587937784
Locke BMI EU sex combined 77 SNPs	4ZbI9t	S-HDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.00299161081387878	0.00461833216658437	0.519166723703291
Locke BMI EU sex combined 77 SNPs	4zfcrj	M-LDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.00211028830959041	0.00600676413708682	0.726361271402477
Locke BMI EU sex combined 77 SNPs	5AYKDC	GlycA.txt	Locke BMI EU sex combined 77 SNPs	-0.00136179820173456	0.00274911918170583	0.621835307245736
Locke BMI EU sex combined 77 SNPs	5FRYbw	S-LDL-P.txt	Locke BMI EU sex combined 77 SNPs	0.00178683168257451	0.00629775407181676	0.777424112396646
Locke BMI EU sex combined 77 SNPs	5Fwx0g	XS-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs	-0.00043766941026828	0.00376733005178898	0.907832888031078
Locke BMI EU sex combined 77 SNPs	5T65il	Phe.txt	Locke BMI EU sex combined 77 SNPs	-0.00526738626005829	0.00233249897275437	0.0269185448742549
Locke BMI EU sex combined 77 SNPs	5W9OLM	L-LDL-CE_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.00276681441644076	0.00606501901870936	0.649606096446936
Locke BMI EU sex combined 77 SNPs	67yd2z	Ile.txt	Locke BMI EU sex combined 77 SNPs	-0.00409576133617158	0.00230686266598908	0.0799885765176272
Locke BMI EU sex combined 77 SNPs	6AZ8VW	XXL-VLDL-PL.txt	Locke BMI EU sex combined 77 SNPs	-0.000722969445489993	0.00257208947648505	0.779442256369337
Locke BMI EU sex combined 77 SNPs	6gjc5A	S-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.00168080496130949	0.00299263967319749	0.576077352702709
Locke BMI EU sex combined 77 SNPs	6om9mW	L-HDL-FC_percent.txt	Locke BMI EU sex combined 77 SNPs	0.000241720044661376	0.00347290207680524	0.944700959432417
Locke BMI EU sex combined 77 SNPs	6qbRUb	MUFA.txt	Locke BMI EU sex combined 77 SNPs	0.00321253898113637	0.00259387547339564	0.219495178982725
Locke BMI EU sex combined 77 SNPs	6qjhBr	XL-HDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs	0.000225832254250338	0.00385167145223243	0.953405210463109
Locke BMI EU sex combined 77 SNPs	6Y4ST3	Glc.txt	Locke BMI EU sex combined 77 SNPs	-0.00177145245231527	0.00293078683860978	0.547432530667623
Locke BMI EU sex combined 77 SNPs	7q6dBI	L-VLDL-P.txt	Locke BMI EU sex combined 77 SNPs	-0.00388203861136349	0.00423285963381379	0.362100016198657
Locke BMI EU sex combined 77 SNPs	7WtMrQ	XS-VLDL-C_percent.txt	Locke BMI EU sex combined 77 SNPs	-0.000960755808658111	0.00230489709506046	0.678024187249826
Locke BMI EU sex combined 77 SNPs	85rjWT	M-HDL-PL_percent.txt	Locke BMI EU sex combined 77 SNPs	0.00163741900225189	0.00342108656724299	0.633635587318669
