id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Yengo BMI EU sex combined 656 SNPs clumped	07slNh	XXL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	305	0.130190792039388	0.100005390342802	0.193960692822868
Yengo BMI EU sex combined 656 SNPs clumped	07slNh	XXL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	305	0.073242977623545	0.0587435063027554	0.212461013744916
Yengo BMI EU sex combined 656 SNPs clumped	07slNh	XXL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	0.0628477838935433	0.0348979369359538	0.0717182397682346
Yengo BMI EU sex combined 656 SNPs clumped	07slNh	XXL-VLDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	305	0.0641418582065438	0.0890476543567756	0.471888020497127
Yengo BMI EU sex combined 656 SNPs clumped	0bCbIJ	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	305	0.00835374275037149	0.109832277617097	0.939422284302182
Yengo BMI EU sex combined 656 SNPs clumped	0bCbIJ	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	305	-0.0863681784607866	0.0577314857194489	0.134645188167941
Yengo BMI EU sex combined 656 SNPs clumped	0bCbIJ	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.0738196139308575	0.0383408386714331	0.0541853248313029
Yengo BMI EU sex combined 656 SNPs clumped	0bCbIJ	S-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	305	-0.0894654893150402	0.0834481455355214	0.284521532748787
Yengo BMI EU sex combined 656 SNPs clumped	0cjZIL	L-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	305	0.133948417417106	0.140325029470944	0.340562039924723
Yengo BMI EU sex combined 656 SNPs clumped	0cjZIL	L-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	305	-0.109726943513129	0.0609875071033142	0.0719916628472858
Yengo BMI EU sex combined 656 SNPs clumped	0cjZIL	L-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.0215345535888105	0.0490444024430549	0.660601540931709
Yengo BMI EU sex combined 656 SNPs clumped	0cjZIL	L-LDL-PL_percent.txt	Yengo BMI EU sex combined 656 SNPs clumped	Weighted mode	305	-0.176693891645747	0.0877038453076459	0.0448199910631379
Yengo BMI EU sex combined 656 SNPs clumped	0hDzbz	XL-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	MR Egger	305	-0.172611945366779	0.0928291094953753	0.0639312006577655
Yengo BMI EU sex combined 656 SNPs clumped	0hDzbz	XL-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	Weighted median	305	-0.098410714188857	0.0491961370060461	0.04545980422147
Yengo BMI EU sex combined 656 SNPs clumped	0hDzbz	XL-HDL-FC.txt	Yengo BMI EU sex combined 656 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.117765643180443	0.0323931510786786	0.000277430616260857
