id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Hubel BF EU sex combined 76 SNPs	838	Acetoacetate || id:838	Hubel BF EU sex combined 76 SNPs	-0.000574499354653313	0.00591409183773521	0.922884517163347
Hubel BF EU sex combined 76 SNPs	839	Acetate || id:839	Hubel BF EU sex combined 76 SNPs	0.00457887374116222	0.00471116732278448	0.334344684239532
Hubel BF EU sex combined 76 SNPs	840	Alanine || id:840	Hubel BF EU sex combined 76 SNPs	0.00447279933683602	0.00534403536334899	0.405378699769061
Hubel BF EU sex combined 76 SNPs	841	Albumin || id:841	Hubel BF EU sex combined 76 SNPs	0.00550812830992712	0.00591938649903827	0.355209638189758
Hubel BF EU sex combined 76 SNPs	842	Apolipoprotein A-I || id:842	Hubel BF EU sex combined 76 SNPs	0.012802480633768	0.00660566990818182	0.056531852491063
Hubel BF EU sex combined 76 SNPs	843	Apolipoprotein B || id:843	Hubel BF EU sex combined 76 SNPs	0.001681216461252	0.00662048831003	0.800264576992132
Hubel BF EU sex combined 76 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Hubel BF EU sex combined 76 SNPs	0.00169379035428622	0.00619233710105477	0.785228910154413
Hubel BF EU sex combined 76 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Hubel BF EU sex combined 76 SNPs	0.00129969399349688	0.00627598194764269	0.836524035766079
Hubel BF EU sex combined 76 SNPs	846	3-hydroxybutyrate || id:846	Hubel BF EU sex combined 76 SNPs	0.00772957986815087	0.00483799076474539	0.114493167655187
Hubel BF EU sex combined 76 SNPs	847	Average number of methylene groups per double bond || id:847	Hubel BF EU sex combined 76 SNPs	-0.000825462946918197	0.00618186756311893	0.894146996252444
Hubel BF EU sex combined 76 SNPs	848	Average number of methylene groups in a fatty acid chain || id:848	Hubel BF EU sex combined 76 SNPs	-0.00211135883709061	0.00545545268344274	0.69988439959356
Hubel BF EU sex combined 76 SNPs	849	Citrate || id:849	Hubel BF EU sex combined 76 SNPs	-0.00406504060384746	0.0052295926540488	0.439519537180256
Hubel BF EU sex combined 76 SNPs	850	Creatinine || id:850	Hubel BF EU sex combined 76 SNPs	-0.00200868793594129	0.00490169221613294	0.683173199406859
Hubel BF EU sex combined 76 SNPs	851	Average number of double bonds in a fatty acid chain || id:851	Hubel BF EU sex combined 76 SNPs	3.06544867684437e-07	0.00577730784909153	0.999957810859069
Hubel BF EU sex combined 76 SNPs	852	22:6, docosahexaenoic acid || id:852	Hubel BF EU sex combined 76 SNPs	0.002293828658458	0.00739407163158985	0.757285778226334
Hubel BF EU sex combined 76 SNPs	853	Free cholesterol to esterified cholesterol ratio || id:853	Hubel BF EU sex combined 76 SNPs	0.0137805022432974	0.00697503554939195	0.0520230483667604
Hubel BF EU sex combined 76 SNPs	854	Description of average fatty acid chain length, not actual carbon number || id:854	Hubel BF EU sex combined 76 SNPs	-0.00480713101045725	0.00618857952869919	0.439836336563154
Hubel BF EU sex combined 76 SNPs	855	Omega-3 fatty acids || id:855	Hubel BF EU sex combined 76 SNPs	0.00249909709611586	0.00738436834362875	0.736023549845519
Hubel BF EU sex combined 76 SNPs	856	Omega-6 fatty acids || id:856	Hubel BF EU sex combined 76 SNPs	0.00971684351710132	0.00685477223447988	0.16064127481969
Hubel BF EU sex combined 76 SNPs	857	Omega-7, omega-9 and saturated fatty acids || id:857	Hubel BF EU sex combined 76 SNPs	0.00390257629521851	0.00619519469769008	0.530730532178301
Hubel BF EU sex combined 76 SNPs	858	Free cholesterol || id:858	Hubel BF EU sex combined 76 SNPs	0.00462167582635215	0.00689431476038255	0.504772615711229
Hubel BF EU sex combined 76 SNPs	859	Glucose || id:859	Hubel BF EU sex combined 76 SNPs	-0.00133980070186101	0.00472321493296309	0.777482843829589
Hubel BF EU sex combined 76 SNPs	860	Glutamine || id:860	Hubel BF EU sex combined 76 SNPs	-0.00502660776658908	0.00556582766544872	0.369474082472221
Hubel BF EU sex combined 76 SNPs	861	Glycerol || id:861	Hubel BF EU sex combined 76 SNPs	0.00111009517813752	0.00524169844946626	0.832875794571258
Hubel BF EU sex combined 76 SNPs	862	Glycoproteins || id:862	Hubel BF EU sex combined 76 SNPs	0.00909636289902627	0.00538482357161661	0.0954960984945845
Hubel BF EU sex combined 76 SNPs	863	Glycoprotein acetyls || id:863	Hubel BF EU sex combined 76 SNPs	-0.00588420743458629	0.0052107957625572	0.262547461676048
Hubel BF EU sex combined 76 SNPs	864	Total cholesterol in HDL || id:864	Hubel BF EU sex combined 76 SNPs	0.0132635287979671	0.0070781805604312	0.0650074312614236
Hubel BF EU sex combined 76 SNPs	865	Mean diameter for HDL particles || id:865	Hubel BF EU sex combined 76 SNPs	0.0123996619836141	0.00687053236109101	0.0752937365029958
