id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Hubel BF EU sex combined 76 SNPs	838	Acetoacetate || id:838	Hubel BF EU sex combined 76 SNPs	Maximum likelihood	93.6750840347548	73	0.0519841225744772
Hubel BF EU sex combined 76 SNPs	838	Acetoacetate || id:838	Hubel BF EU sex combined 76 SNPs	MR Egger	93.678643790637	72	0.0440071383852817
Hubel BF EU sex combined 76 SNPs	838	Acetoacetate || id:838	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted	93.6909213222244	73	0.0518660462179487
Hubel BF EU sex combined 76 SNPs	838	Acetoacetate || id:838	Hubel BF EU sex combined 76 SNPs	IVW radial	93.670386184465	73	0.0520191913833992
Hubel BF EU sex combined 76 SNPs	838	Acetoacetate || id:838	Hubel BF EU sex combined 76 SNPs	Unweighted regression	0.0184859618215509	73	1
Hubel BF EU sex combined 76 SNPs	839	Acetate || id:839	Hubel BF EU sex combined 76 SNPs	Maximum likelihood	54.6171534110839	73	0.946892926356773
Hubel BF EU sex combined 76 SNPs	839	Acetate || id:839	Hubel BF EU sex combined 76 SNPs	MR Egger	53.6836256823333	72	0.947636568726027
Hubel BF EU sex combined 76 SNPs	839	Acetate || id:839	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted	54.6282525170039	73	0.94677203476477
Hubel BF EU sex combined 76 SNPs	839	Acetate || id:839	Hubel BF EU sex combined 76 SNPs	IVW radial	54.6161748363757	73	0.946903575356192
Hubel BF EU sex combined 76 SNPs	839	Acetate || id:839	Hubel BF EU sex combined 76 SNPs	Unweighted regression	0.00787572236328644	73	1
Hubel BF EU sex combined 76 SNPs	840	Alanine || id:840	Hubel BF EU sex combined 76 SNPs	Maximum likelihood	94.7529254849874	73	0.0444487147941166
Hubel BF EU sex combined 76 SNPs	840	Alanine || id:840	Hubel BF EU sex combined 76 SNPs	MR Egger	93.8406642875543	72	0.0429620022064298
Hubel BF EU sex combined 76 SNPs	840	Alanine || id:840	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted	94.7536810689652	73	0.044443777451185
Hubel BF EU sex combined 76 SNPs	840	Alanine || id:840	Hubel BF EU sex combined 76 SNPs	IVW radial	94.7524414956394	73	0.0444518776550311
Hubel BF EU sex combined 76 SNPs	840	Alanine || id:840	Hubel BF EU sex combined 76 SNPs	Unweighted regression	0.0200827804668049	73	1
Hubel BF EU sex combined 76 SNPs	841	Albumin || id:841	Hubel BF EU sex combined 76 SNPs	Maximum likelihood	93.3664064274901	73	0.0543311223191266
Hubel BF EU sex combined 76 SNPs	841	Albumin || id:841	Hubel BF EU sex combined 76 SNPs	MR Egger	92.2893085299475	72	0.0538916793793743
Hubel BF EU sex combined 76 SNPs	841	Albumin || id:841	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted	93.3991823244752	73	0.0540777602829897
Hubel BF EU sex combined 76 SNPs	841	Albumin || id:841	Hubel BF EU sex combined 76 SNPs	IVW radial	93.3497864694229	73	0.0544599774336307
Hubel BF EU sex combined 76 SNPs	841	Albumin || id:841	Hubel BF EU sex combined 76 SNPs	Unweighted regression	0.0247149921688163	73	1
Hubel BF EU sex combined 76 SNPs	842	Apolipoprotein A-I || id:842	Hubel BF EU sex combined 76 SNPs	Maximum likelihood	118.834976329014	73	0.00056399655666204
Hubel BF EU sex combined 76 SNPs	842	Apolipoprotein A-I || id:842	Hubel BF EU sex combined 76 SNPs	MR Egger	112.95333611654	72	0.0014690319278189
Hubel BF EU sex combined 76 SNPs	842	Apolipoprotein A-I || id:842	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted	118.846127759572	73	0.000562665467009115
Hubel BF EU sex combined 76 SNPs	842	Apolipoprotein A-I || id:842	Hubel BF EU sex combined 76 SNPs	IVW radial	118.834319221303	73	0.000564075085524066
Hubel BF EU sex combined 76 SNPs	842	Apolipoprotein A-I || id:842	Hubel BF EU sex combined 76 SNPs	Unweighted regression	0.0369175780095287	73	1
Hubel BF EU sex combined 76 SNPs	843	Apolipoprotein B || id:843	Hubel BF EU sex combined 76 SNPs	Maximum likelihood	121.913341173824	73	0.000290704984041706
Hubel BF EU sex combined 76 SNPs	843	Apolipoprotein B || id:843	Hubel BF EU sex combined 76 SNPs	MR Egger	121.896331890317	72	0.000219637559485888
Hubel BF EU sex combined 76 SNPs	843	Apolipoprotein B || id:843	Hubel BF EU sex combined 76 SNPs	Inverse variance weighted	122.005507433605	73	0.00028490268017202
Hubel BF EU sex combined 76 SNPs	843	Apolipoprotein B || id:843	Hubel BF EU sex combined 76 SNPs	IVW radial	121.876050965398	73	0.000293084500981261
