id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Hubel BF EU sex combined 76 SNPs	303	Glutamine || id:303	Hubel BF EU sex combined 76 SNPs	-0.00116900384499838	0.000729862992051458	0.114568503072473
Hubel BF EU sex combined 76 SNPs	304	Tryptophan || id:304	Hubel BF EU sex combined 76 SNPs	8.5143384677355e-05	0.00079440365201172	0.915010606364771
Hubel BF EU sex combined 76 SNPs	305	Histidine || id:305	Hubel BF EU sex combined 76 SNPs	-0.00146864350700101	0.000741165738528814	0.0521973428296228
Hubel BF EU sex combined 76 SNPs	306	Leucine || id:306	Hubel BF EU sex combined 76 SNPs	-0.00130976229035514	0.000918417825555702	0.159107395126797
Hubel BF EU sex combined 76 SNPs	307	Cholesterol || id:307	Hubel BF EU sex combined 76 SNPs	0.000417755536578018	0.001095023992208	0.704200144074132
Hubel BF EU sex combined 76 SNPs	308	Phenylalanine || id:308	Hubel BF EU sex combined 76 SNPs	-9.75414007205237e-05	0.000722960995358525	0.893134901485469
Hubel BF EU sex combined 76 SNPs	309	Creatinine || id:309	Hubel BF EU sex combined 76 SNPs	0.000253098607900855	0.000954227043298337	0.791749586678236
Hubel BF EU sex combined 76 SNPs	310	Lactate || id:310	Hubel BF EU sex combined 76 SNPs	0.00113867071214356	0.00139569654133002	0.417870948606543
Hubel BF EU sex combined 76 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Hubel BF EU sex combined 76 SNPs	0.00677359485157471	0.00439414108619762	0.128540515287349
Hubel BF EU sex combined 76 SNPs	312	Arabinose || id:312	Hubel BF EU sex combined 76 SNPs	-0.00085999975810329	0.0022913928824286	0.708770313076011
Hubel BF EU sex combined 76 SNPs	313	Fructose || id:313	Hubel BF EU sex combined 76 SNPs	-0.000306887774701161	0.00264313503674802	0.907961653638776
Hubel BF EU sex combined 76 SNPs	314	Mannose || id:314	Hubel BF EU sex combined 76 SNPs	-0.00139468347804845	0.00153366739140478	0.366850604396573
Hubel BF EU sex combined 76 SNPs	315	Pyruvate || id:315	Hubel BF EU sex combined 76 SNPs	0.00482522480184227	0.00260496438202617	0.068984596432403
Hubel BF EU sex combined 76 SNPs	316	Uridine || id:316	Hubel BF EU sex combined 76 SNPs	-8.3369702643864e-05	0.000997696417804139	0.933687403541101
Hubel BF EU sex combined 76 SNPs	317	Linoleate (18:2n6) || id:317	Hubel BF EU sex combined 76 SNPs	0.00149346584521186	0.00148747279138979	0.31946477359258
Hubel BF EU sex combined 76 SNPs	318	Allantoin || id:318	Hubel BF EU sex combined 76 SNPs	-0.000300499493903094	0.00296774367955858	0.919691197280113
Hubel BF EU sex combined 76 SNPs	319	Arachidonate (20:4n6) || id:319	Hubel BF EU sex combined 76 SNPs	0.00201514111816176	0.00145092131779967	0.170092921746151
Hubel BF EU sex combined 76 SNPs	320	Deoxycholate || id:320	Hubel BF EU sex combined 76 SNPs	0.00302842096571319	0.00423479982178627	0.477350783257793
Hubel BF EU sex combined 76 SNPs	321	Margarate (17:0) || id:321	Hubel BF EU sex combined 76 SNPs	0.000173610711502197	0.00182412432727965	0.924498484388236
Hubel BF EU sex combined 76 SNPs	322	Inosine || id:322	Hubel BF EU sex combined 76 SNPs	3.16556274776264e-05	0.00609496202482119	0.995873537948002
Hubel BF EU sex combined 76 SNPs	323	Isoleucine || id:323	Hubel BF EU sex combined 76 SNPs	-0.00173706381871735	0.000980435511002084	0.0816038849683477
Hubel BF EU sex combined 76 SNPs	324	Threonine || id:324	Hubel BF EU sex combined 76 SNPs	-0.00123171145875147	0.00169321734332346	0.469834266266417
Hubel BF EU sex combined 76 SNPs	325	Tyrosine || id:325	Hubel BF EU sex combined 76 SNPs	-0.000532640579797921	0.001050145368661	0.61390056948279
Hubel BF EU sex combined 76 SNPs	326	Lysine || id:326	Hubel BF EU sex combined 76 SNPs	-0.00171543614231894	0.00101150369203859	0.0951709918113821
