id.exposure	id.outcome	outcome	exposure	egger_intercept	se	pval
Locke BMI EU sex combined 77 SNPs	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs	-0.00029980758357728	0.000402237059249497	0.458389397677135
Locke BMI EU sex combined 77 SNPs	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs	0.000150214557035008	0.000336565077518936	0.656654589880385
Locke BMI EU sex combined 77 SNPs	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs	-0.000171428230857866	0.000387298266082114	0.659310315434072
Locke BMI EU sex combined 77 SNPs	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs	0.000185605446233316	0.000377932618089654	0.624784634128795
Locke BMI EU sex combined 77 SNPs	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs	0.000349676743471549	0.000636935205967411	0.584637001172901
Locke BMI EU sex combined 77 SNPs	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs	8.34054414172553e-05	0.000382232909973782	0.827861391671977
Locke BMI EU sex combined 77 SNPs	309	Creatinine || id:309	Locke BMI EU sex combined 77 SNPs	3.83739310780907e-05	0.000531791066616312	0.94266683342526
Locke BMI EU sex combined 77 SNPs	310	Lactate || id:310	Locke BMI EU sex combined 77 SNPs	0.000628742982061119	0.000786745263833699	0.426715721482251
Locke BMI EU sex combined 77 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Locke BMI EU sex combined 77 SNPs	-0.000569326756808392	0.00266119910311402	0.831177379713198
Locke BMI EU sex combined 77 SNPs	312	Arabinose || id:312	Locke BMI EU sex combined 77 SNPs	-0.00026378235680755	0.00119045445377505	0.825242103487363
Locke BMI EU sex combined 77 SNPs	313	Fructose || id:313	Locke BMI EU sex combined 77 SNPs	-0.000815778979986189	0.0012467432951616	0.514902070693375
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	-0.000551130716764568	0.000803885265833506	0.495089329267465
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	0.000183527730090828	0.00120030942470219	0.878887479378039
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	0.000140825694824083	0.000535056382364468	0.793119806953147
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	-6.88295521277997e-05	0.000818919387377735	0.933241224573479
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	0.000486369690963391	0.00149638395655014	0.746063298924192
Locke BMI EU sex combined 77 SNPs	319	Arachidonate (20:4n6) || id:319	Locke BMI EU sex combined 77 SNPs	0.000634278939070061	0.000821443776011177	0.442451132257496
Locke BMI EU sex combined 77 SNPs	320	Deoxycholate || id:320	Locke BMI EU sex combined 77 SNPs	-0.00339318317776596	0.00220150054068859	0.127451558524969
Locke BMI EU sex combined 77 SNPs	321	Margarate (17:0) || id:321	Locke BMI EU sex combined 77 SNPs	-0.000232025098297871	0.000993359123497132	0.815950331429756
Locke BMI EU sex combined 77 SNPs	322	Inosine || id:322	Locke BMI EU sex combined 77 SNPs	-0.000566416393944878	0.00358334694315993	0.874827180154202
Locke BMI EU sex combined 77 SNPs	323	Isoleucine || id:323	Locke BMI EU sex combined 77 SNPs	0.000389900879359583	0.000498777097387224	0.436843711951158
Locke BMI EU sex combined 77 SNPs	324	Threonine || id:324	Locke BMI EU sex combined 77 SNPs	-0.000483355255578951	0.00080799793836606	0.551499795480288
Locke BMI EU sex combined 77 SNPs	325	Tyrosine || id:325	Locke BMI EU sex combined 77 SNPs	0.000242849488575279	0.000515881073510105	0.639187644417948
Locke BMI EU sex combined 77 SNPs	326	Lysine || id:326	Locke BMI EU sex combined 77 SNPs	2.67788095248836e-05	0.000518115044306372	0.958917050070423
Locke BMI EU sex combined 77 SNPs	327	Methionine || id:327	Locke BMI EU sex combined 77 SNPs	0.0001737461367292	0.000452697980649175	0.702211521397261
Locke BMI EU sex combined 77 SNPs	328	Malate || id:328	Locke BMI EU sex combined 77 SNPs	0.00116283002666545	0.000864176689541255	0.182487807338872
Locke BMI EU sex combined 77 SNPs	329	Palmitate (16:0) || id:329	Locke BMI EU sex combined 77 SNPs	0.000263137358680387	0.000661093976215999	0.691736463522208
Locke BMI EU sex combined 77 SNPs	330	Nonadecanoate (19:0) || id:330	Locke BMI EU sex combined 77 SNPs	-0.000464183499349866	0.00084868785148411	0.586041927797601
Locke BMI EU sex combined 77 SNPs	331	Stearate (18:0) || id:331	Locke BMI EU sex combined 77 SNPs	2.79306200037553e-05	0.000658767089894498	0.966293838014179
Locke BMI EU sex combined 77 SNPs	332	Oleate (18:1n9) || id:332	Locke BMI EU sex combined 77 SNPs	-0.00028647777243742	0.000809468046833271	0.724400319723982
Locke BMI EU sex combined 77 SNPs	333	Pentadecanoate (15:0) || id:333	Locke BMI EU sex combined 77 SNPs	0.000862789889023689	0.000807246938923039	0.288585346388945
Locke BMI EU sex combined 77 SNPs	334	Myristate (14:0) || id:334	Locke BMI EU sex combined 77 SNPs	0.000317706089006542	0.000822849419917158	0.700512207585802
Locke BMI EU sex combined 77 SNPs	335	Pipecolate || id:335	Locke BMI EU sex combined 77 SNPs	-6.24129815141712e-05	0.00126122750506565	0.960663622194689
Locke BMI EU sex combined 77 SNPs	336	Ornithine || id:336	Locke BMI EU sex combined 77 SNPs	-0.00113108640346979	0.000831824451254021	0.177977932522558
Locke BMI EU sex combined 77 SNPs	337	5-oxoproline || id:337	Locke BMI EU sex combined 77 SNPs	0.000808393850846914	0.000612947592028817	0.191227828325946
Locke BMI EU sex combined 77 SNPs	338	Pantothenate || id:338	Locke BMI EU sex combined 77 SNPs	-0.000193749922732734	0.000872863368076569	0.82494015353295
Locke BMI EU sex combined 77 SNPs	339	4-acetamidobutanoate || id:339	Locke BMI EU sex combined 77 SNPs	-0.000805231895037635	0.000644679420787131	0.215534004663442
Locke BMI EU sex combined 77 SNPs	340	Alpha-tocopherol || id:340	Locke BMI EU sex combined 77 SNPs	0.000846831537779542	0.00106939985606912	0.430930741157447
Locke BMI EU sex combined 77 SNPs	341	Citrate || id:341	Locke BMI EU sex combined 77 SNPs	9.67993013854829e-05	0.000624365585013987	0.877209221431823
Locke BMI EU sex combined 77 SNPs	342	Glycerate || id:342	Locke BMI EU sex combined 77 SNPs	0.000951275810784759	0.000775733180861335	0.223924849179096
Locke BMI EU sex combined 77 SNPs	343	Guanosine || id:343	Locke BMI EU sex combined 77 SNPs	0.00115040192772905	0.00243010908662112	0.637306296334304
Locke BMI EU sex combined 77 SNPs	344	N-acetylalanine || id:344	Locke BMI EU sex combined 77 SNPs	-0.000207777425069693	0.00057399523516253	0.718381475897471
Locke BMI EU sex combined 77 SNPs	345	Urate || id:345	Locke BMI EU sex combined 77 SNPs	0.000253540490687417	0.000536210389450127	0.637702150977564
Locke BMI EU sex combined 77 SNPs	346	Ursodeoxycholate || id:346	Locke BMI EU sex combined 77 SNPs	0.000108512070178444	0.00211011967016857	0.959123896598945
Locke BMI EU sex combined 77 SNPs	347	Arginine || id:347	Locke BMI EU sex combined 77 SNPs	-0.00046000372347128	0.000834423650788701	0.583078260392252
Locke BMI EU sex combined 77 SNPs	348	Ascorbate (Vitamin C) || id:348	Locke BMI EU sex combined 77 SNPs	0.000463027721058041	0.00351089861622411	0.895430024826804
Locke BMI EU sex combined 77 SNPs	349	Heptanoate (7:0) || id:349	Locke BMI EU sex combined 77 SNPs	0.000308126477285561	0.000689245824664976	0.656128229702563
Locke BMI EU sex combined 77 SNPs	350	Laurate (12:0) || id:350	Locke BMI EU sex combined 77 SNPs	-7.46783981489928e-05	0.00061258671126566	0.90329899173867
Locke BMI EU sex combined 77 SNPs	351	Valine || id:351	Locke BMI EU sex combined 77 SNPs	0.000443795963578046	0.000413762769240906	0.286896250127933
Locke BMI EU sex combined 77 SNPs	352	Urea || id:352	Locke BMI EU sex combined 77 SNPs	0.000173881393696986	0.000798036457263562	0.828109251410429
Locke BMI EU sex combined 77 SNPs	353	Cortisol || id:353	Locke BMI EU sex combined 77 SNPs	0.000277616227792356	0.00113204603402506	0.80694500080873
Locke BMI EU sex combined 77 SNPs	354	Cortisone || id:354	Locke BMI EU sex combined 77 SNPs	-5.44466068580378e-05	0.000603316189129285	0.928332660393332
Locke BMI EU sex combined 77 SNPs	355	Proline || id:355	Locke BMI EU sex combined 77 SNPs	0.00022051220968737	0.000676916328154662	0.745513149179662
Locke BMI EU sex combined 77 SNPs	356	Citrulline || id:356	Locke BMI EU sex combined 77 SNPs	-0.00136915905606247	0.000622851608981489	0.0310193045466378
Locke BMI EU sex combined 77 SNPs	357	Biliverdin || id:357	Locke BMI EU sex combined 77 SNPs	0.00103384998238615	0.00124316797795447	0.408260438541275
Locke BMI EU sex combined 77 SNPs	358	Serotonin (5HT) || id:358	Locke BMI EU sex combined 77 SNPs	-0.000798219018249969	0.00112787619087854	0.481313525186885
Locke BMI EU sex combined 77 SNPs	359	Gamma-glutamylglutamine || id:359	Locke BMI EU sex combined 77 SNPs	-0.000229694770387541	0.000676742067536057	0.735247536625933
Locke BMI EU sex combined 77 SNPs	360	Gamma-glutamyltyrosine || id:360	Locke BMI EU sex combined 77 SNPs	0.00046493256052533	0.00068939175163064	0.502124347894048
Locke BMI EU sex combined 77 SNPs	361	Hypoxanthine || id:361	Locke BMI EU sex combined 77 SNPs	0.000278124207192435	0.000833664259681345	0.739599868543874
Locke BMI EU sex combined 77 SNPs	362	Betaine || id:362	Locke BMI EU sex combined 77 SNPs	0.00038886283295295	0.000749250068399906	0.60528696739742
Locke BMI EU sex combined 77 SNPs	363	Xanthine || id:363	Locke BMI EU sex combined 77 SNPs	-0.000272994668404296	0.000940525170560442	0.772420138912202
Locke BMI EU sex combined 77 SNPs	364	Phosphate || id:364	Locke BMI EU sex combined 77 SNPs	9.57252828057416e-05	0.000418131253787393	0.819541807415197
Locke BMI EU sex combined 77 SNPs	365	3-methoxytyrosine || id:365	Locke BMI EU sex combined 77 SNPs	7.06793581320994e-05	0.000864708399973959	0.93507296513311
Locke BMI EU sex combined 77 SNPs	366	Pelargonate (9:0) || id:366	Locke BMI EU sex combined 77 SNPs	0.000287143148012439	0.000672351002707872	0.670549509022289
Locke BMI EU sex combined 77 SNPs	367	Undecanoate (11:0) || id:367	Locke BMI EU sex combined 77 SNPs	7.89879231628531e-05	0.000515918009217846	0.878729248547872
Locke BMI EU sex combined 77 SNPs	368	Beta-hydroxyisovalerate || id:368	Locke BMI EU sex combined 77 SNPs	-0.000435057911876444	0.000881712542487666	0.623154998170415
Locke BMI EU sex combined 77 SNPs	369	Taurodeoxycholate || id:369	Locke BMI EU sex combined 77 SNPs	-0.00381450257957594	0.00332062077165774	0.254317077563897
Locke BMI EU sex combined 77 SNPs	370	X-02973 || id:370	Locke BMI EU sex combined 77 SNPs	-0.00105697833265809	0.000515172055821767	0.0436901962478569
Locke BMI EU sex combined 77 SNPs	371	X-03003 || id:371	Locke BMI EU sex combined 77 SNPs	3.62434293191025e-05	0.000837011661955504	0.965576682363841
Locke BMI EU sex combined 77 SNPs	372	X-03088 || id:372	Locke BMI EU sex combined 77 SNPs	0.000716009237359031	0.00102135764849375	0.485449507393614
Locke BMI EU sex combined 77 SNPs	373	X-03094 || id:373	Locke BMI EU sex combined 77 SNPs	8.05786727907803e-05	0.000781522216270583	0.918155009439811
Locke BMI EU sex combined 77 SNPs	374	Glycerol || id:374	Locke BMI EU sex combined 77 SNPs	-0.000869753801093192	0.00082052758124563	0.292549370547615
Locke BMI EU sex combined 77 SNPs	375	Kynurenine || id:375	Locke BMI EU sex combined 77 SNPs	0.000328546104437718	0.000664494751312161	0.622447738834658
Locke BMI EU sex combined 77 SNPs	376	Mannitol || id:376	Locke BMI EU sex combined 77 SNPs	-0.0021455777597026	0.00306777918041828	0.486471071743731
Locke BMI EU sex combined 77 SNPs	377	Glycerol 3-phosphate (G3P) || id:377	Locke BMI EU sex combined 77 SNPs	0.00065892163290539	0.000834728913966764	0.432376107181476
Locke BMI EU sex combined 77 SNPs	378	Acetylphosphate || id:378	Locke BMI EU sex combined 77 SNPs	0.00068579532362122	0.000524515814760376	0.195042850968758
Locke BMI EU sex combined 77 SNPs	379	Carnitine || id:379	Locke BMI EU sex combined 77 SNPs	0.000748385319886804	0.000343001865237746	0.0322517854297469
Locke BMI EU sex combined 77 SNPs	380	Choline || id:380	Locke BMI EU sex combined 77 SNPs	-0.000277080101523764	0.000461885921824328	0.550388667479345
Locke BMI EU sex combined 77 SNPs	381	N-acetylornithine || id:381	Locke BMI EU sex combined 77 SNPs	-0.000685264256336073	0.00143004212098251	0.633196561768963
Locke BMI EU sex combined 77 SNPs	382	N1-methyladenosine || id:382	Locke BMI EU sex combined 77 SNPs	-0.000205100618890432	0.000401849691486313	0.61127623028992
Locke BMI EU sex combined 77 SNPs	383	3-methyl-2-oxovalerate || id:383	Locke BMI EU sex combined 77 SNPs	0.000320221609689126	0.00060637877969776	0.59899704484239
Locke BMI EU sex combined 77 SNPs	384	3-methylhistidine || id:384	Locke BMI EU sex combined 77 SNPs	0.000171478089722304	0.00308638793177876	0.955840492862961
Locke BMI EU sex combined 77 SNPs	385	3-phenylpropionate (hydrocinnamate) || id:385	Locke BMI EU sex combined 77 SNPs	0.000329970444383442	0.00148472698704656	0.82472866673695
