id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.0070861961031935	0.0154868322937776	0.648866137305963
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.00715141323319097	0.00937718912019714	0.445678521789877
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.00186171888961415	0.00635005473678277	0.769383385834628
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.00960292152571909	0.011739776570708	0.416450757019906
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.00708179394054798	0.0124306399651667	0.570936546849634
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.0130202352852665	0.00935982420840966	0.16420210754545
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.00618356708442093	0.0051673335131691	0.231437159812784
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.0109940236128609	0.0089116968922641	0.221911579050686
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.0083286971478618	0.0149216817669043	0.578744725153321
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.0102579308978538	0.010297065807474	0.319153265287161
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.00674887138405744	0.00546800713591815	0.217110879986913
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.0130707865300406	0.0127444429663206	0.308998925974171
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.018024623346944	0.01373397266986	0.194219244042465
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	0.0257401105299907	0.00833570256851251	0.00201552321048798
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	0.0172043551544348	0.00588964543175519	0.0034877658372329
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	0.0266332341874697	0.0093885069226326	0.00612174558310779
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	-0.0179195116614612	0.0237186896719304	0.452808704939685
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	Weighted median	64	-0.0164260034681838	0.0135567681158849	0.225647929179298
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted (multiplicative random effects)	64	-0.00650296389042971	0.00941853625343147	0.489915545763438
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	Weighted mode	64	-0.0131917918469089	0.0173575398846638	0.45008727866637
Locke BMI EU sex combined 77 SNPs clumped	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	64	0.00359776588243151	0.0147704121905362	0.808360865599345
