id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	73.3916269635723	63	0.174143055523724
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	72.9204135966128	62	0.161707687881554
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	73.3933025727494	63	0.174108418804196
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	73.3914896744429	63	0.17414589366107
Locke BMI EU sex combined 77 SNPs clumped	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.000198323052895169	63	1
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	57.0303004096632	63	0.687826137250177
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	57.0388644136463	62	0.65456393947972
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	57.0453172405963	63	0.687320420682869
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	57.0278576244951	63	0.687908377109398
Locke BMI EU sex combined 77 SNPs clumped	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.00014058656205792	63	1
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	52.0141864912473	63	0.836908556781102
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	52.0146523351381	62	0.813050231234194
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	52.028038337004	63	0.836562847697073
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	52.0121458719228	63	0.836959450850169
Locke BMI EU sex combined 77 SNPs clumped	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.000123585504804956	63	1
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	75.7518168210075	63	0.130121908472544
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	75.8911746290134	62	0.110528315026527
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	75.8965443389362	63	0.127725051751569
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	75.701171610413	63	0.130968675783128
Locke BMI EU sex combined 77 SNPs clumped	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.000141187124180881	63	1
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	82.1303114893965	63	0.0531416193763305
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	81.7780976155368	62	0.0470077879549029
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	82.1416815891901	63	0.0530497020704976
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	82.1295082067229	63	0.0531481183003465
Locke BMI EU sex combined 77 SNPs clumped	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.000356497351013838	63	1
Locke BMI EU sex combined 77 SNPs clumped	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	43.5634882341431	63	0.970591168441743
Locke BMI EU sex combined 77 SNPs clumped	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	43.3548563736596	62	0.965476908808276
Locke BMI EU sex combined 77 SNPs clumped	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	43.5909745626476	63	0.970380390249012
Locke BMI EU sex combined 77 SNPs clumped	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	43.5596647262351	63	0.97062039721754
Locke BMI EU sex combined 77 SNPs clumped	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.000101852989804712	63	1
