id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Locke BMI EU sex combined 77 SNPs	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	86.8613752955658	76	0.185210901902298
Locke BMI EU sex combined 77 SNPs	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs	MR Egger	86.2229149677501	75	0.176683766686096
Locke BMI EU sex combined 77 SNPs	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	86.8615937727394	76	0.18520657272066
Locke BMI EU sex combined 77 SNPs	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs	IVW radial	86.8612803474526	76	0.185212783345519
Locke BMI EU sex combined 77 SNPs	303	Glutamine || id:303	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000220014969611402	76	1
Locke BMI EU sex combined 77 SNPs	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	66.3741442172025	76	0.77687899042701
Locke BMI EU sex combined 77 SNPs	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs	MR Egger	66.2043121271164	75	0.755943624364591
Locke BMI EU sex combined 77 SNPs	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	66.4035105707882	76	0.776100349084455
Locke BMI EU sex combined 77 SNPs	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs	IVW radial	66.3723490159446	76	0.776926547195232
Locke BMI EU sex combined 77 SNPs	304	Tryptophan || id:304	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000157553051095872	76	1
Locke BMI EU sex combined 77 SNPs	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	65.8663631516799	76	0.790132262948548
Locke BMI EU sex combined 77 SNPs	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs	MR Egger	65.6768569487295	75	0.770418837861888
Locke BMI EU sex combined 77 SNPs	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	65.8727746069714	76	0.789967437928541
Locke BMI EU sex combined 77 SNPs	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs	IVW radial	65.8660816050991	76	0.790139499423496
Locke BMI EU sex combined 77 SNPs	305	Histidine || id:305	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000145711120882076	76	1
Locke BMI EU sex combined 77 SNPs	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	95.8150064980388	76	0.0619539732024542
Locke BMI EU sex combined 77 SNPs	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs	MR Egger	95.698647164504	75	0.0538156822977601
Locke BMI EU sex combined 77 SNPs	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	96.0063965640275	76	0.0603456032449264
Locke BMI EU sex combined 77 SNPs	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs	IVW radial	95.7569594059068	76	0.0624487563676446
Locke BMI EU sex combined 77 SNPs	306	Leucine || id:306	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000185668378243916	76	1
Locke BMI EU sex combined 77 SNPs	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	104.628379230524	76	0.0164184768547581
Locke BMI EU sex combined 77 SNPs	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs	MR Egger	104.210781069327	75	0.0144847407209636
Locke BMI EU sex combined 77 SNPs	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	104.629569211169	76	0.0164152787483279
Locke BMI EU sex combined 77 SNPs	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs	IVW radial	104.62829472694	76	0.0164187039816991
Locke BMI EU sex combined 77 SNPs	307	Cholesterol || id:307	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000450425089552239	76	1
Locke BMI EU sex combined 77 SNPs	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	56.3341611060655	76	0.955692643575399
Locke BMI EU sex combined 77 SNPs	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs	MR Egger	56.3469599214153	75	0.946933392723983
Locke BMI EU sex combined 77 SNPs	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	56.3945736965766	76	0.955128932845283
Locke BMI EU sex combined 77 SNPs	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs	IVW radial	56.3047112528637	76	0.955965512130574
Locke BMI EU sex combined 77 SNPs	308	Phenylalanine || id:308	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000135368762807584	76	1
Locke BMI EU sex combined 77 SNPs	309	Creatinine || id:309	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	67.8161477577281	76	0.737166694441021
Locke BMI EU sex combined 77 SNPs	309	Creatinine || id:309	Locke BMI EU sex combined 77 SNPs	MR Egger	67.8214520957445	75	0.709193882773875
Locke BMI EU sex combined 77 SNPs	309	Creatinine || id:309	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	67.8266591308711	76	0.73686669345656
Locke BMI EU sex combined 77 SNPs	309	Creatinine || id:309	Locke BMI EU sex combined 77 SNPs	IVW radial	67.8155346212518	76	0.73718418929426
Locke BMI EU sex combined 77 SNPs	309	Creatinine || id:309	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000305873249159607	76	1
Locke BMI EU sex combined 77 SNPs	310	Lactate || id:310	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	86.5692966076648	76	0.191061181445503
Locke BMI EU sex combined 77 SNPs	310	Lactate || id:310	Locke BMI EU sex combined 77 SNPs	MR Egger	85.8765790555499	75	0.183453955755947
Locke BMI EU sex combined 77 SNPs	310	Lactate || id:310	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	86.6078721949586	76	0.190281338204046
Locke BMI EU sex combined 77 SNPs	310	Lactate || id:310	Locke BMI EU sex combined 77 SNPs	IVW radial	86.5597826762732	76	0.191253851064574
Locke BMI EU sex combined 77 SNPs	310	Lactate || id:310	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000680662441306979	76	1
Locke BMI EU sex combined 77 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	103.2069450116	76	0.0206603230720169
Locke BMI EU sex combined 77 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Locke BMI EU sex combined 77 SNPs	MR Egger	103.247746057068	75	0.0169852785806565
Locke BMI EU sex combined 77 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	103.310752907285	76	0.0203204692908389
Locke BMI EU sex combined 77 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Locke BMI EU sex combined 77 SNPs	IVW radial	103.17334565516	76	0.0207713973574574
Locke BMI EU sex combined 77 SNPs	311	3-hydroxybutyrate (BHBA) || id:311	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.00846044333319887	76	1
Locke BMI EU sex combined 77 SNPs	312	Arabinose || id:312	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	54.5206843690492	76	0.970263600759194
Locke BMI EU sex combined 77 SNPs	312	Arabinose || id:312	Locke BMI EU sex combined 77 SNPs	MR Egger	54.5193655574483	75	0.963967440900398
Locke BMI EU sex combined 77 SNPs	312	Arabinose || id:312	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	54.5684637969566	76	0.969934772755199
Locke BMI EU sex combined 77 SNPs	312	Arabinose || id:312	Locke BMI EU sex combined 77 SNPs	IVW radial	54.5012156615747	76	0.970396786255473
Locke BMI EU sex combined 77 SNPs	312	Arabinose || id:312	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.00109385359163641	76	1
Locke BMI EU sex combined 77 SNPs	313	Fructose || id:313	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	54.1968721016034	76	0.972419231956906
Locke BMI EU sex combined 77 SNPs	313	Fructose || id:313	Locke BMI EU sex combined 77 SNPs	MR Egger	53.7763415579102	75	0.969552733433566
Locke BMI EU sex combined 77 SNPs	313	Fructose || id:313	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	54.2044866193241	76	0.972369981218327
Locke BMI EU sex combined 77 SNPs	313	Fructose || id:313	Locke BMI EU sex combined 77 SNPs	IVW radial	54.1964014489783	76	0.972422273893059
Locke BMI EU sex combined 77 SNPs	313	Fructose || id:313	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.00143856827699341	76	1
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	81.7931126343148	76	0.304247913230208
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	MR Egger	81.5247809467271	75	0.283620036503566
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	82.035696911205	76	0.2977342407707
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	IVW radial	81.7054640562854	76	0.306620065590697
Locke BMI EU sex combined 77 SNPs	314	Mannose || id:314	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000661750851956434	76	1
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	65.2569427046184	76	0.805496972101
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	MR Egger	65.2826206784161	75	0.780965301474384
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	65.3059991951776	76	0.804282588903424
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	IVW radial	65.2382737912511	76	0.805958071194818
Locke BMI EU sex combined 77 SNPs	315	Pyruvate || id:315	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.00178688232701358	76	1
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	68.9362020915877	76	0.704432543061308
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	MR Egger	68.8676970049248	75	0.677310109594063
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	68.9369701184397	76	0.704409594693609
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	IVW radial	68.9360548577859	76	0.704436942280715
Locke BMI EU sex combined 77 SNPs	316	Uridine || id:316	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000247887625924432	76	1
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	82.6697175178227	76	0.281076192828305
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	MR Egger	82.6917319298863	75	0.254057665770263
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	82.6995206913985	76	0.280306417712461
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	IVW radial	82.6669280611065	76	0.28114830231318
Locke BMI EU sex combined 77 SNPs	317	Linoleate (18:2n6) || id:317	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.000805080221729192	76	1
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	82.9812781775068	76	0.27308883546136
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	MR Egger	82.9252195193495	75	0.24837481629655
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	83.0420274382409	76	0.271546929066447
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	IVW radial	82.9567279871083	76	0.273713397068138
Locke BMI EU sex combined 77 SNPs	318	Allantoin || id:318	Locke BMI EU sex combined 77 SNPs	Unweighted regression	0.00314936010071265	76	1
Locke BMI EU sex combined 77 SNPs	319	Arachidonate (20:4n6) || id:319	Locke BMI EU sex combined 77 SNPs	Maximum likelihood	91.0047800704363	76	0.115391054676563
Locke BMI EU sex combined 77 SNPs	319	Arachidonate (20:4n6) || id:319	Locke BMI EU sex combined 77 SNPs	MR Egger	90.3127686860864	75	0.109784031797094
Locke BMI EU sex combined 77 SNPs	319	Arachidonate (20:4n6) || id:319	Locke BMI EU sex combined 77 SNPs	Inverse variance weighted	91.030716353062	76	0.115028441664847
