id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Locke BMI EU sex combined 77 SNPs clumped	838	Acetoacetate || id:838	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	51.6154885935506	62	0.823709566337417
Locke BMI EU sex combined 77 SNPs clumped	838	Acetoacetate || id:838	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	51.2627204365359	61	0.808437557023756
Locke BMI EU sex combined 77 SNPs clumped	838	Acetoacetate || id:838	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	51.679692494901	62	0.82201779637723
Locke BMI EU sex combined 77 SNPs clumped	838	Acetoacetate || id:838	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	51.6058973920274	62	0.823961539447452
Locke BMI EU sex combined 77 SNPs clumped	838	Acetoacetate || id:838	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.00912223679262996	62	1
Locke BMI EU sex combined 77 SNPs clumped	839	Acetate || id:839	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	67.8402212208584	63	0.315722462032004
Locke BMI EU sex combined 77 SNPs clumped	839	Acetate || id:839	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	67.0097835315172	62	0.309299303828664
Locke BMI EU sex combined 77 SNPs clumped	839	Acetate || id:839	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	67.8650088757694	63	0.314976058697835
Locke BMI EU sex combined 77 SNPs clumped	839	Acetate || id:839	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	67.8374167614997	63	0.31580696843226
Locke BMI EU sex combined 77 SNPs clumped	839	Acetate || id:839	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0101249549296591	63	1
Locke BMI EU sex combined 77 SNPs clumped	840	Alanine || id:840	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	71.597530229289	63	0.214060235053587
Locke BMI EU sex combined 77 SNPs clumped	840	Alanine || id:840	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	71.5927506023931	62	0.189475966164175
Locke BMI EU sex combined 77 SNPs clumped	840	Alanine || id:840	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	71.6010113911228	63	0.21397728480177
Locke BMI EU sex combined 77 SNPs clumped	840	Alanine || id:840	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	71.5973326505715	63	0.21406494366424
Locke BMI EU sex combined 77 SNPs clumped	840	Alanine || id:840	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.00844165437311603	63	1
Locke BMI EU sex combined 77 SNPs clumped	841	Albumin || id:841	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	74.1480878560127	62	0.138772449511278
Locke BMI EU sex combined 77 SNPs clumped	841	Albumin || id:841	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	73.7885546145308	61	0.12610976589484
Locke BMI EU sex combined 77 SNPs clumped	841	Albumin || id:841	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	74.2896638854129	62	0.136292697884885
Locke BMI EU sex combined 77 SNPs clumped	841	Albumin || id:841	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	74.1350524232505	62	0.139002462044941
Locke BMI EU sex combined 77 SNPs clumped	841	Albumin || id:841	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0166201535983927	62	1
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	96.1415040177418	62	0.0035459607426814
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	96.3744670023486	61	0.00261941804905978
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	96.4343974252678	62	0.00334194427244045
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	96.0307736014395	62	0.00362606699442491
Locke BMI EU sex combined 77 SNPs clumped	842	Apolipoprotein A-I || id:842	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.034036645921179	62	1
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	174.784218002333	63	1.88776933207158e-12
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	173.479717355276	62	1.70906556101086e-12
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	174.851050753521	63	1.84678234756289e-12
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	174.766768196924	63	1.89861850748472e-12
Locke BMI EU sex combined 77 SNPs clumped	843	Apolipoprotein B || id:843	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0290034772161883	63	1
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	68.8070555083641	63	0.287318369469462
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	67.4617275648934	62	0.295889242462853
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	68.8478936509652	63	0.286151369183579
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	68.7961132445773	63	0.287631518217518
Locke BMI EU sex combined 77 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0175416337912445	63	1
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	70.8561492089597	63	0.232211990146032
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	70.1412964006975	62	0.223435114321005
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	70.925929613331	63	0.230462380840744
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	70.8329859061125	63	0.232794647597191
Locke BMI EU sex combined 77 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0187609050189695	63	1
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	81.9205113319418	63	0.0548619644231361
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	81.8511872259135	62	0.0464739933033419
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	81.9205665046842	63	0.0548615059104938
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	81.9205027138643	63	0.0548620360438933
Locke BMI EU sex combined 77 SNPs clumped	846	3-hydroxybutyrate || id:846	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0135822920963109	63	1
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	65.1519054351098	63	0.401743774079164
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	63.2996064182877	62	0.43025964893226
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	65.231354005777	63	0.399072495096612
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	65.1248745395443	63	0.402654175911482
Locke BMI EU sex combined 77 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0163590949198817	63	1
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	57.8201050686071	63	0.660892524686148
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	57.8445517125894	62	0.626120143602229
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	57.8613721678425	63	0.659467757099949
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	57.8105939267035	63	0.661220673306913
Locke BMI EU sex combined 77 SNPs clumped	848	Average number of methylene groups in a fatty acid chain || id:848	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0116900715520336	63	1
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	70.8309703313546	63	0.232845392382192
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	MR Egger	70.7008554769257	62	0.209896005263855
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	Inverse variance weighted	70.8343097320298	63	0.232761322374958
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	IVW radial	70.8302148897248	63	0.232864413462472
Locke BMI EU sex combined 77 SNPs clumped	849	Citrate || id:849	Locke BMI EU sex combined 77 SNPs clumped	Unweighted regression	0.0124643341412939	63	1
Locke BMI EU sex combined 77 SNPs clumped	850	Creatinine || id:850	Locke BMI EU sex combined 77 SNPs clumped	Maximum likelihood	92.1712538152142	63	0.00970571534579294
