id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	Maximum likelihood	228.069007115429	213	0.227931248400208
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	225.679839883216	212	0.247369789905906
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted	228.077573591988	213	0.22781147834248
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	IVW radial	228.066600292553	213	0.227964905704859
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	Unweighted regression	0.0361981862530742	213	1
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	Maximum likelihood	208.439297176361	213	0.575423218737199
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	208.279951758638	212	0.559340795680158
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted	208.527770918507	213	0.573719334184636
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	IVW radial	208.396279184811	213	0.576251354530657
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	Unweighted regression	0.0331309022863453	213	1
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	Maximum likelihood	299.783978217105	213	8.12173390754949e-05
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	299.777843693709	212	6.7598217920744e-05
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted	299.79426842853	213	8.10878308200722e-05
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	IVW radial	299.778857888677	213	8.12818549334146e-05
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	Unweighted regression	0.0439315799376589	213	1
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	Maximum likelihood	221.622025645472	213	0.328365394649198
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	221.622265091241	212	0.311121853105683
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted	221.622274740676	213	0.328361147521341
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	IVW radial	221.621887661463	213	0.328367747317719
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	Unweighted regression	0.0650420502146469	213	1
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	Maximum likelihood	270.0672864524	213	0.0049080423151886
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	269.815753495093	212	0.00441638466630069
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted	270.199332518529	213	0.00483082774716872
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	IVW radial	269.988988255048	213	0.00495435705280507
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	Unweighted regression	0.049671834803759	213	1
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	Maximum likelihood	548.411595235803	213	1.96908167895621e-31
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	540.11301792035	212	1.57356517426539e-30
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted	548.708535256442	213	1.79655907929842e-31
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	IVW radial	548.289035411571	213	2.04501363711852e-31
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	Unweighted regression	0.105158862010933	213	1
Pulit WHR EU sex combined 316 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs clumped	Maximum likelihood	260.602417663585	213	0.0144188775019049
Pulit WHR EU sex combined 316 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	256.064518694914	212	0.0207108160309567
Pulit WHR EU sex combined 316 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted	260.620982460582	213	0.0143900958538788
Pulit WHR EU sex combined 316 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs clumped	IVW radial	260.593885714575	213	0.0144321219437863
