id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Pulit WHR EU sex combined 316 SNPs clumped	303	Glutamine || id:303	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	-0.0221355794126497	0.0227989783918811	0.332793578707515
Pulit WHR EU sex combined 316 SNPs clumped	303	Glutamine || id:303	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.0122044629279027	0.0087159095537018	0.161438104622979
Pulit WHR EU sex combined 316 SNPs clumped	303	Glutamine || id:303	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.0168713116078711	0.00559055599259007	0.00254597087036352
Pulit WHR EU sex combined 316 SNPs clumped	303	Glutamine || id:303	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	-0.00816272839945237	0.0192806350169214	0.672491479437762
Pulit WHR EU sex combined 316 SNPs clumped	304	Tryptophan || id:304	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	-0.0302789908782078	0.0238972836764611	0.206641804987163
Pulit WHR EU sex combined 316 SNPs clumped	304	Tryptophan || id:304	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.0146280007903071	0.00950225349240284	0.123700723373356
Pulit WHR EU sex combined 316 SNPs clumped	304	Tryptophan || id:304	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0149742855102211	0.00653195089829415	0.021878677645541
Pulit WHR EU sex combined 316 SNPs clumped	304	Tryptophan || id:304	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.0108546686715756	0.0237987459164873	0.648818639077232
Pulit WHR EU sex combined 316 SNPs clumped	305	Histidine || id:305	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0353727529197995	0.0233336909605597	0.131142618241281
Pulit WHR EU sex combined 316 SNPs clumped	305	Histidine || id:305	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0	0.00902712553321056	1
Pulit WHR EU sex combined 316 SNPs clumped	305	Histidine || id:305	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.00391551258236016	0.00585625143083389	0.50374818014832
Pulit WHR EU sex combined 316 SNPs clumped	305	Histidine || id:305	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.0160772756074382	0.0215729992151152	0.457008866867295
Pulit WHR EU sex combined 316 SNPs clumped	306	Leucine || id:306	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0149228859516279	0.022643615791808	0.51064819816055
Pulit WHR EU sex combined 316 SNPs clumped	306	Leucine || id:306	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.0315214262306456	0.00938437064291379	0.000782454232763461
Pulit WHR EU sex combined 316 SNPs clumped	306	Leucine || id:306	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0306261484959772	0.00608647191246998	4.85796432703769e-07
Pulit WHR EU sex combined 316 SNPs clumped	306	Leucine || id:306	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.0407239889953651	0.0183651699024097	0.0277349142271286
Pulit WHR EU sex combined 316 SNPs clumped	307	Cholesterol || id:307	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	-0.0134181356924497	0.0336375743130022	0.690398799765297
Pulit WHR EU sex combined 316 SNPs clumped	307	Cholesterol || id:307	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.00245949542672745	0.0124152970908283	0.842965244793071
Pulit WHR EU sex combined 316 SNPs clumped	307	Cholesterol || id:307	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.00425959614058204	0.00875190240092184	0.626467281344795
Pulit WHR EU sex combined 316 SNPs clumped	307	Cholesterol || id:307	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	-0.00837026217354225	0.0323982026391916	0.796402075327203
Pulit WHR EU sex combined 316 SNPs clumped	308	Phenylalanine || id:308	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0212681252916072	0.0228913859802152	0.353985989365037
Pulit WHR EU sex combined 316 SNPs clumped	308	Phenylalanine || id:308	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.0150259449312708	0.0088169595125765	0.0883419811094481
Pulit WHR EU sex combined 316 SNPs clumped	308	Phenylalanine || id:308	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0218972398526442	0.00536168001423291	4.42621010885218e-05
Pulit WHR EU sex combined 316 SNPs clumped	308	Phenylalanine || id:308	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.00809974744712738	0.0208014689204238	0.697413117176131
Pulit WHR EU sex combined 316 SNPs clumped	309	Creatinine || id:309	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0267791482393795	0.0302058643861363	0.37640523054504
Pulit WHR EU sex combined 316 SNPs clumped	309	Creatinine || id:309	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.00738878538397419	0.0119541770078162	0.536514463385662
Pulit WHR EU sex combined 316 SNPs clumped	309	Creatinine || id:309	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0121584368512616	0.00809138320902521	0.132931877602914
Pulit WHR EU sex combined 316 SNPs clumped	309	Creatinine || id:309	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.0023465587735324	0.0295057655032837	0.93669273562019
Pulit WHR EU sex combined 316 SNPs clumped	310	Lactate || id:310	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0478912907222421	0.0427761097591165	0.264262753146965
Pulit WHR EU sex combined 316 SNPs clumped	310	Lactate || id:310	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.0210893911149422	0.0161351353223263	0.19119652028168
Pulit WHR EU sex combined 316 SNPs clumped	310	Lactate || id:310	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0323377266923702	0.0109507179971004	0.00314678089839195
Pulit WHR EU sex combined 316 SNPs clumped	310	Lactate || id:310	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.00989841466255659	0.0415923669250138	0.812139044105051
Pulit WHR EU sex combined 316 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0816215293910594	0.148929700708399	0.584278405778688
Pulit WHR EU sex combined 316 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.0773006698317718	0.0566357193724308	0.172292383450585
Pulit WHR EU sex combined 316 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.0841246330673428	0.0395193866863734	0.0332796866684482
Pulit WHR EU sex combined 316 SNPs clumped	311	3-hydroxybutyrate (BHBA) || id:311	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	-0.0177749026807357	0.135382745320925	0.895676953804534
Pulit WHR EU sex combined 316 SNPs clumped	312	Arabinose || id:312	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	-0.00299102619403529	0.0702534813508236	0.96608384363545
Pulit WHR EU sex combined 316 SNPs clumped	312	Arabinose || id:312	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.012519500699735	0.0262145783454333	0.632950733523346
Pulit WHR EU sex combined 316 SNPs clumped	312	Arabinose || id:312	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0124354948554203	0.0178565380799609	0.486171289863286
Pulit WHR EU sex combined 316 SNPs clumped	312	Arabinose || id:312	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.0132784710143106	0.0698455751865229	0.849417243634505
Pulit WHR EU sex combined 316 SNPs clumped	313	Fructose || id:313	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0403857002687619	0.0739500158264379	0.585603439896778
Pulit WHR EU sex combined 316 SNPs clumped	313	Fructose || id:313	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.00752874971730554	0.0292002845021758	0.796537043516907
Pulit WHR EU sex combined 316 SNPs clumped	313	Fructose || id:313	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.00652786489800236	0.017630682941277	0.711191807309635
Pulit WHR EU sex combined 316 SNPs clumped	313	Fructose || id:313	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.00811395385852476	0.0725238841517441	0.911032666900203
Pulit WHR EU sex combined 316 SNPs clumped	314	Mannose || id:314	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.129687899325697	0.0459759072256534	0.00528357697894569
Pulit WHR EU sex combined 316 SNPs clumped	314	Mannose || id:314	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.0403602554531043	0.0180604420423333	0.0254349204988192
Pulit WHR EU sex combined 316 SNPs clumped	314	Mannose || id:314	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0438089527027434	0.0121904276414257	0.000325993327442027
Pulit WHR EU sex combined 316 SNPs clumped	314	Mannose || id:314	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.064765555151327	0.0498357252781725	0.195263356836365
Pulit WHR EU sex combined 316 SNPs clumped	315	Pyruvate || id:315	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.00763640033084626	0.0730461353679175	0.916846018557298
Pulit WHR EU sex combined 316 SNPs clumped	315	Pyruvate || id:315	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.0319430705015844	0.0289076136159437	0.26915722895803
Pulit WHR EU sex combined 316 SNPs clumped	315	Pyruvate || id:315	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0546475086823923	0.0180024834349165	0.00240094310449344
Pulit WHR EU sex combined 316 SNPs clumped	315	Pyruvate || id:315	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	-0.0076620983466249	0.067243428626458	0.909396894153547
Pulit WHR EU sex combined 316 SNPs clumped	316	Uridine || id:316	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	-0.0110425537592041	0.0318010784127247	0.728784833815109
Pulit WHR EU sex combined 316 SNPs clumped	316	Uridine || id:316	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.0153772564106976	0.0125237974057542	0.219505927279039
Pulit WHR EU sex combined 316 SNPs clumped	316	Uridine || id:316	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.0123978856703562	0.00840697656796604	0.140289462478888
Pulit WHR EU sex combined 316 SNPs clumped	316	Uridine || id:316	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	-0.0133681081424454	0.0271770428733593	0.623344958114193
Pulit WHR EU sex combined 316 SNPs clumped	317	Linoleate (18:2n6) || id:317	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	-0.0359868422351148	0.0502972457138606	0.475161876224794
Pulit WHR EU sex combined 316 SNPs clumped	317	Linoleate (18:2n6) || id:317	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.0430391088858645	0.0184757730413322	0.0198331784506963
Pulit WHR EU sex combined 316 SNPs clumped	317	Linoleate (18:2n6) || id:317	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.0242650622947218	0.0132716489027942	0.0674988142987316
Pulit WHR EU sex combined 316 SNPs clumped	317	Linoleate (18:2n6) || id:317	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	-0.0493010641778768	0.0481727059275161	0.307362881920593
Pulit WHR EU sex combined 316 SNPs clumped	318	Allantoin || id:318	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	-0.0964939505611201	0.0888855825268748	0.278990583968041
Pulit WHR EU sex combined 316 SNPs clumped	318	Allantoin || id:318	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.00261245345826603	0.0341067417454387	0.938944627010879
Pulit WHR EU sex combined 316 SNPs clumped	318	Allantoin || id:318	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.00482165588679225	0.0232664911575236	0.835825509104228
Pulit WHR EU sex combined 316 SNPs clumped	318	Allantoin || id:318	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.049450425111772	0.116104142894379	0.670635195390355
Pulit WHR EU sex combined 316 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0306459178958104	0.0459146757828583	0.505267492002026
Pulit WHR EU sex combined 316 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.00888061892057502	0.0176257207011846	0.614370794021989
Pulit WHR EU sex combined 316 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.0111226678336678	0.0122573781705436	0.364181384695614
Pulit WHR EU sex combined 316 SNPs clumped	319	Arachidonate (20:4n6) || id:319	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.000128671600189811	0.0361853498558425	0.997166403973203
Pulit WHR EU sex combined 316 SNPs clumped	320	Deoxycholate || id:320	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.170278149382383	0.131274417120749	0.196116052865213
Pulit WHR EU sex combined 316 SNPs clumped	320	Deoxycholate || id:320	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.121642855866243	0.0512458454671354	0.0176103012576231
Pulit WHR EU sex combined 316 SNPs clumped	320	Deoxycholate || id:320	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.10550986373999	0.0329326818861928	0.00135624689849783
Pulit WHR EU sex combined 316 SNPs clumped	320	Deoxycholate || id:320	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.159398380086903	0.120770001679234	0.188416503576951
Pulit WHR EU sex combined 316 SNPs clumped	321	Margarate (17:0) || id:321	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0212573358628273	0.0580526378493056	0.714630575931858
Pulit WHR EU sex combined 316 SNPs clumped	321	Margarate (17:0) || id:321	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.0137677017325453	0.023123420996466	0.551575637935655
Pulit WHR EU sex combined 316 SNPs clumped	321	Margarate (17:0) || id:321	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.0111274959896808	0.0142709550736145	0.435549643761899
Pulit WHR EU sex combined 316 SNPs clumped	321	Margarate (17:0) || id:321	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	-0.0369506445916337	0.053966324216454	0.49433914901013
Pulit WHR EU sex combined 316 SNPs clumped	322	Inosine || id:322	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.198282469030287	0.201134277592465	0.325436157364349
Pulit WHR EU sex combined 316 SNPs clumped	322	Inosine || id:322	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	-0.0931903213604975	0.0793301844160012	0.240108938949714
Pulit WHR EU sex combined 316 SNPs clumped	322	Inosine || id:322	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	-0.102629678302775	0.0532187971007516	0.0537994368700268
Pulit WHR EU sex combined 316 SNPs clumped	322	Inosine || id:322	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	-0.215229101762981	0.210327760299221	0.307419377441552
Pulit WHR EU sex combined 316 SNPs clumped	323	Isoleucine || id:323	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.0319871378426373	0.0289802208145323	0.271051581766336
Pulit WHR EU sex combined 316 SNPs clumped	323	Isoleucine || id:323	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.0388338539683881	0.0115440634833015	0.000768305999826964
Pulit WHR EU sex combined 316 SNPs clumped	323	Isoleucine || id:323	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	198	0.0320330720350861	0.00778420005043482	3.86944690946007e-05
Pulit WHR EU sex combined 316 SNPs clumped	323	Isoleucine || id:323	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	198	0.037898975729408	0.0268334098542905	0.159415823610774
Pulit WHR EU sex combined 316 SNPs clumped	324	Threonine || id:324	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	198	0.00971161236448408	0.0478997721740509	0.839541836541914
Pulit WHR EU sex combined 316 SNPs clumped	324	Threonine || id:324	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	198	0.00548005785589032	0.0178980304256436	0.759465944584181
