id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Pulit WHR EU sex combined 316 SNPs	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	308.40197758127	303	0.403152553651665
Pulit WHR EU sex combined 316 SNPs	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs	MR Egger	306.358273267527	302	0.419337810333024
Pulit WHR EU sex combined 316 SNPs	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted	308.409565155091	303	0.403034654789355
Pulit WHR EU sex combined 316 SNPs	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs	IVW radial	308.396483218968	303	0.403237934029365
Pulit WHR EU sex combined 316 SNPs	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs	Unweighted regression	0.0499185251887417	303	1
Pulit WHR EU sex combined 316 SNPs	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	319.980784921427	304	0.253341797334618
Pulit WHR EU sex combined 316 SNPs	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs	MR Egger	319.84707948098	303	0.24226331203156
Pulit WHR EU sex combined 316 SNPs	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted	320.053491305932	304	0.252430913534747
Pulit WHR EU sex combined 316 SNPs	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs	IVW radial	319.948820545707	304	0.253742844691297
Pulit WHR EU sex combined 316 SNPs	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs	Unweighted regression	0.0517171753208902	304	1
Pulit WHR EU sex combined 316 SNPs	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	418.560645428373	304	1.38986417407298e-05
Pulit WHR EU sex combined 316 SNPs	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs	MR Egger	418.489939280396	303	1.18451528193931e-05
Pulit WHR EU sex combined 316 SNPs	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted	418.574673272283	304	1.38704342139616e-05
Pulit WHR EU sex combined 316 SNPs	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs	IVW radial	418.550288713235	304	1.39195026565234e-05
Pulit WHR EU sex combined 316 SNPs	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs	Unweighted regression	0.0593833690234318	304	1
Pulit WHR EU sex combined 316 SNPs	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	322.460893871248	303	0.211516401479591
Pulit WHR EU sex combined 316 SNPs	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs	MR Egger	321.600170418567	302	0.209580335034649
Pulit WHR EU sex combined 316 SNPs	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted	322.4609530324	303	0.211515734254117
Pulit WHR EU sex combined 316 SNPs	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs	IVW radial	322.460824722488	303	0.211517181347993
Pulit WHR EU sex combined 316 SNPs	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs	Unweighted regression	0.0845856420351197	303	1
Pulit WHR EU sex combined 316 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	367.878410557576	303	0.00630645314448023
Pulit WHR EU sex combined 316 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs	MR Egger	366.995909902482	302	0.00616864504204657
Pulit WHR EU sex combined 316 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted	368.002366904058	303	0.00622820537660351
Pulit WHR EU sex combined 316 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs	IVW radial	367.793725282606	303	0.00636042019921274
Pulit WHR EU sex combined 316 SNPs	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs	Unweighted regression	0.0686479016607866	303	1
Pulit WHR EU sex combined 316 SNPs	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	648.74485668417	304	4.25148144188553e-27
Pulit WHR EU sex combined 316 SNPs	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs	MR Egger	649.328435041635	303	2.47372106574173e-27
Pulit WHR EU sex combined 316 SNPs	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted	649.693919797443	304	3.29442141786132e-27
Pulit WHR EU sex combined 316 SNPs	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs	IVW radial	648.354987106291	304	4.72063383410152e-27
Pulit WHR EU sex combined 316 SNPs	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs	Unweighted regression	0.129131976786282	304	1
Pulit WHR EU sex combined 316 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	342.301258449367	303	0.0594891184856209
Pulit WHR EU sex combined 316 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs	MR Egger	338.753238504001	302	0.0713730862815393
Pulit WHR EU sex combined 316 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted	342.357554954889	303	0.0592400137908027
Pulit WHR EU sex combined 316 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs	IVW radial	342.264713744644	303	0.0596512775474579
Pulit WHR EU sex combined 316 SNPs	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs	Unweighted regression	0.136050121999438	303	1
Pulit WHR EU sex combined 316 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	318.238248996971	303	0.262419869555195
Pulit WHR EU sex combined 316 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs	MR Egger	315.503574787459	302	0.284847265148252
Pulit WHR EU sex combined 316 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs	Inverse variance weighted	318.313576679602	303	0.26145577588929
Pulit WHR EU sex combined 316 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs	IVW radial	318.192187426282	303	0.263010366443363
Pulit WHR EU sex combined 316 SNPs	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs	Unweighted regression	0.134147470918214	303	1
Pulit WHR EU sex combined 316 SNPs	846	3-hydroxybutyrate || id:846	Pulit WHR EU sex combined 316 SNPs	Maximum likelihood	301.275850808052	304	0.53337206923808
