id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	0.31941227313335	0.192991172638269	0.0993916207441648
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	0.0629794272594852	0.0797513955214276	0.42970482092057
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	0.041077680325397	0.0535513847942894	0.443039680034089
Pulit WHR EU sex combined 316 SNPs clumped	838	Acetoacetate || id:838	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	0.0637386077008699	0.220643753444496	0.772957486235894
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	-0.0507273737011921	0.169474459948201	0.764987878000767
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	-0.0821349784706204	0.0700231865405083	0.240808515858691
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	-0.131800644956246	0.0463956630622682	0.00450009949883712
Pulit WHR EU sex combined 316 SNPs clumped	839	Acetate || id:839	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	0.0248561834502783	0.192606811712542	0.897438733742166
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	-0.0582279573008775	0.200475510133179	0.77175650620364
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	-0.0205315968041316	0.075465061660716	0.785570055933749
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	-0.0374650471488083	0.055333671647699	0.498358353618468
Pulit WHR EU sex combined 316 SNPs clumped	840	Alanine || id:840	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	-0.0704519504573957	0.188213525746704	0.708539167162371
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	0.00843028191774266	0.193191116633983	0.965234826008696
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	-0.0762337798787476	0.0792842659733799	0.336288413418913
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	0.00786634419631085	0.0534366407754896	0.882967208499981
Pulit WHR EU sex combined 316 SNPs clumped	841	Albumin || id:841	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	-0.208592145743048	0.212753849620571	0.327981815280626
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	-0.0542964311652817	0.214208100067753	0.800146699843396
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	-0.145104795359508	0.0823002666934237	0.0778811764633316
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	-0.167310187494391	0.0591246834269566	0.00465791824425237
Pulit WHR EU sex combined 316 SNPs clumped	842	Apolipoprotein A-I || id:842	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	-0.12897638203074	0.181624321681831	0.478401953788415
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	-0.365635148544381	0.292342936156014	0.212420253849128
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	0.242413267080043	0.0820796987765244	0.00314305774254823
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	0.150492134512655	0.0811169522020736	0.0635606948578906
Pulit WHR EU sex combined 316 SNPs clumped	843	Apolipoprotein B || id:843	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	0.0238710892218155	0.287292656646321	0.933858169865898
Pulit WHR EU sex combined 316 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	0.385257613158091	0.245362103319274	0.117869333760226
Pulit WHR EU sex combined 316 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	-0.0906398901838915	0.0930612922966576	0.330066188491877
Pulit WHR EU sex combined 316 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	-0.0727186405380604	0.0682853506947687	0.286910775767035
Pulit WHR EU sex combined 316 SNPs clumped	844	Ratio of bisallylic groups to double bonds || id:844	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	-0.164351373234594	0.211006950881121	0.436908505171846
Pulit WHR EU sex combined 316 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	0.224517771587885	0.243396399268456	0.357349431716803
Pulit WHR EU sex combined 316 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	-0.0296140539926854	0.0944917192206295	0.753973976988932
Pulit WHR EU sex combined 316 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	-0.126087507217229	0.0674619522142268	0.0616205076789116
Pulit WHR EU sex combined 316 SNPs clumped	845	Ratio of bisallylic groups to total fatty acids || id:845	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	0.00911357466406315	0.247260143666808	0.970632553884379
Pulit WHR EU sex combined 316 SNPs clumped	846	3-hydroxybutyrate || id:846	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	0.264480090113803	0.17677143163276	0.136096593724576
Pulit WHR EU sex combined 316 SNPs clumped	846	3-hydroxybutyrate || id:846	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	-0.0108563596037183	0.0748211151977151	0.884633862130679
Pulit WHR EU sex combined 316 SNPs clumped	846	3-hydroxybutyrate || id:846	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	-0.0323962919147944	0.049199878025607	0.510240760956104
Pulit WHR EU sex combined 316 SNPs clumped	846	3-hydroxybutyrate || id:846	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	-0.0317116962502069	0.215131007004052	0.882950656963555
Pulit WHR EU sex combined 316 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	214	-0.163219180009608	0.233734005924015	0.48574758017242
Pulit WHR EU sex combined 316 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	214	0.129116760242428	0.0933779794864314	0.166746925018922
Pulit WHR EU sex combined 316 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	214	0.161843771930644	0.0646956060433922	0.0123626808469588
Pulit WHR EU sex combined 316 SNPs clumped	847	Average number of methylene groups per double bond || id:847	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	214	-0.354713659290285	0.254373782876285	0.164631930142968
