id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Pulit WHR EU sex combined 316 SNPs clumped	0Tgyju	HDL-D.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	213	-0.28811177507007	0.219936757828487	0.191628485191298
Pulit WHR EU sex combined 316 SNPs clumped	0Tgyju	HDL-D.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	213	-0.361878657195275	0.0575650820720635	3.24856716792693e-10
Pulit WHR EU sex combined 316 SNPs clumped	0Tgyju	HDL-D.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	213	-0.361159992108232	0.0626738583163269	8.28622820282085e-09
Pulit WHR EU sex combined 316 SNPs clumped	0Tgyju	HDL-D.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	213	-0.410561759832923	0.225153335440563	0.0696394806442426
Pulit WHR EU sex combined 316 SNPs clumped	0yL59J	S-VLDL-C.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	213	-0.698640738177546	0.184226079683177	0.00019487418523596
Pulit WHR EU sex combined 316 SNPs clumped	0yL59J	S-VLDL-C.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	213	-0.101773637873405	0.0572185948870079	0.0752920463755185
Pulit WHR EU sex combined 316 SNPs clumped	0yL59J	S-VLDL-C.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	213	-0.188987284683673	0.0535060464940851	0.000412314860366261
Pulit WHR EU sex combined 316 SNPs clumped	0yL59J	S-VLDL-C.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	213	-0.063823009835275	0.158979709004422	0.688490413423026
Pulit WHR EU sex combined 316 SNPs clumped	14673y	M-VLDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	213	0.488701222413774	0.183094026548618	0.00819631420962886
Pulit WHR EU sex combined 316 SNPs clumped	14673y	M-VLDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	213	0.329115762149179	0.0557117483655094	3.47390970802473e-09
Pulit WHR EU sex combined 316 SNPs clumped	14673y	M-VLDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	213	0.292568194459448	0.0523133485796271	2.23680412103821e-08
Pulit WHR EU sex combined 316 SNPs clumped	14673y	M-VLDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	213	0.518641151222015	0.162766977309713	0.00165795444853169
Pulit WHR EU sex combined 316 SNPs clumped	1nlAcn	XL-VLDL-TG.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	213	0.555443981534962	0.174738891642427	0.00170160357296563
Pulit WHR EU sex combined 316 SNPs clumped	1nlAcn	XL-VLDL-TG.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	213	0.0923605651078088	0.0623587533476536	0.138575588967479
Pulit WHR EU sex combined 316 SNPs clumped	1nlAcn	XL-VLDL-TG.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	213	0.150544517934175	0.0504702299695086	0.00285589148940257
Pulit WHR EU sex combined 316 SNPs clumped	1nlAcn	XL-VLDL-TG.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	213	-0.0264842066735436	0.200601163084721	0.895090371097452
Pulit WHR EU sex combined 316 SNPs clumped	1qta09	XS-VLDL-PL.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	213	-0.72243242985979	0.194176505269319	0.000254946078806811
Pulit WHR EU sex combined 316 SNPs clumped	1qta09	XS-VLDL-PL.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	213	-0.302592529404953	0.0566588215790543	9.26356085466181e-08
Pulit WHR EU sex combined 316 SNPs clumped	1qta09	XS-VLDL-PL.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	213	-0.291701637276512	0.0560138616357716	1.91227896403122e-07
Pulit WHR EU sex combined 316 SNPs clumped	1qta09	XS-VLDL-PL.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	213	-0.390828827924861	0.148917261791972	0.00930990232567593
Pulit WHR EU sex combined 316 SNPs clumped	1RFgcF	L-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	213	-0.239355000447162	0.23027551844407	0.299794978353827
Pulit WHR EU sex combined 316 SNPs clumped	1RFgcF	L-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	213	-0.440154275817754	0.0582107796418048	3.98791497180942e-14
Pulit WHR EU sex combined 316 SNPs clumped	1RFgcF	L-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	213	-0.374328260738821	0.0656607853055973	1.1914789668889e-08
Pulit WHR EU sex combined 316 SNPs clumped	1RFgcF	L-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	213	-0.533114811683769	0.152862659520098	0.000592593653795327
Pulit WHR EU sex combined 316 SNPs clumped	1U5qON	L-HDL-CE_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	213	0.0355408565067416	0.19083834582967	0.852439085784446
Pulit WHR EU sex combined 316 SNPs clumped	1U5qON	L-HDL-CE_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	213	-0.216173353997312	0.0557239483296904	0.000104730902499918
Pulit WHR EU sex combined 316 SNPs clumped	1U5qON	L-HDL-CE_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	213	-0.169058945505947	0.0545320936206294	0.00193407386785531
