id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval
Pulit WHR EU sex combined 316 SNPs clumped	0PwsHa	M-VLDL-TG_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.354525415005398	0.109500963402843	0.00133885897692524
Pulit WHR EU sex combined 316 SNPs clumped	0PwsHa	M-VLDL-TG_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	0.160907236087757	0.0512637197375056	0.00169633593479259
Pulit WHR EU sex combined 316 SNPs clumped	0PwsHa	M-VLDL-TG_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	0.172658055324893	0.0387686386429434	8.44621829530715e-06
Pulit WHR EU sex combined 316 SNPs clumped	0PwsHa	M-VLDL-TG_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	0.146252933005214	0.0947187156555264	0.123610137008344
Pulit WHR EU sex combined 316 SNPs clumped	0S8dSg	IDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.643981415896604	0.12097700220863	1.98869696323616e-07
Pulit WHR EU sex combined 316 SNPs clumped	0S8dSg	IDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.373112111968776	0.047599632735724	4.55777916198658e-15
Pulit WHR EU sex combined 316 SNPs clumped	0S8dSg	IDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.383418147185682	0.0429803885611663	4.63058698221771e-19
Pulit WHR EU sex combined 316 SNPs clumped	0S8dSg	IDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.396190640578771	0.103241991186172	0.000151195726017924
Pulit WHR EU sex combined 316 SNPs clumped	1ASCaJ	M-VLDL-C_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.315911757704541	0.105925122884607	0.00309216469942629
Pulit WHR EU sex combined 316 SNPs clumped	1ASCaJ	M-VLDL-C_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.150725876126044	0.0503817157626787	0.00277448639586416
Pulit WHR EU sex combined 316 SNPs clumped	1ASCaJ	M-VLDL-C_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.160913207960471	0.037457940606627	1.74035413724315e-05
Pulit WHR EU sex combined 316 SNPs clumped	1ASCaJ	M-VLDL-C_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.167096963841204	0.0931203749246633	0.0737397893505809
Pulit WHR EU sex combined 316 SNPs clumped	1h5JY6	M-HDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.0377662536387693	0.107295925254501	0.725096297312767
Pulit WHR EU sex combined 316 SNPs clumped	1h5JY6	M-HDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.126671484651061	0.0476506240939678	0.00785269960847609
Pulit WHR EU sex combined 316 SNPs clumped	1h5JY6	M-HDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.0733536470364199	0.0377970016215015	0.0522914462604806
Pulit WHR EU sex combined 316 SNPs clumped	1h5JY6	M-HDL-L.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.2035535679903	0.0811732322752507	0.012675011840089
Pulit WHR EU sex combined 316 SNPs clumped	1QPDNe	M-VLDL-PL_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.417425157725199	0.113797557568511	0.000288531071109164
Pulit WHR EU sex combined 316 SNPs clumped	1QPDNe	M-VLDL-PL_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.202992554619416	0.0475382294316019	1.95393431341667e-05
Pulit WHR EU sex combined 316 SNPs clumped	1QPDNe	M-VLDL-PL_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.175608586830398	0.0404212837081894	1.39619677120508e-05
Pulit WHR EU sex combined 316 SNPs clumped	1QPDNe	M-VLDL-PL_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.258610822709807	0.0901022046799103	0.00438994347418895
Pulit WHR EU sex combined 316 SNPs clumped	1sS6PY	Ace.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.183731359795126	0.200093666458328	0.359230496219981
Pulit WHR EU sex combined 316 SNPs clumped	1sS6PY	Ace.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.121241157574645	0.109658367704877	0.268888371703891
Pulit WHR EU sex combined 316 SNPs clumped	1sS6PY	Ace.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.049074303669919	0.070649435033794	0.487295310781666
Pulit WHR EU sex combined 316 SNPs clumped	1sS6PY	Ace.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.285618907029247	0.215256876448166	0.185545903423011
Pulit WHR EU sex combined 316 SNPs clumped	1t9bZS	S-LDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.256907937901539	0.146682522081214	0.0808792276623773
Pulit WHR EU sex combined 316 SNPs clumped	1t9bZS	S-LDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.137138290633765	0.0471834040484896	0.00365503664198189
Pulit WHR EU sex combined 316 SNPs clumped	1t9bZS	S-LDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.0376116694711174	0.0520385939096154	0.469824331056088
Pulit WHR EU sex combined 316 SNPs clumped	1t9bZS	S-LDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.143932401380689	0.0984475946733236	0.144768544016051
Pulit WHR EU sex combined 316 SNPs clumped	21ovaF	S-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	0.256907937901539	0.146682522081214	0.0808792276623773
Pulit WHR EU sex combined 316 SNPs clumped	21ovaF	S-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.137138290633765	0.0471505986299224	0.00363148097983874
Pulit WHR EU sex combined 316 SNPs clumped	21ovaF	S-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.0376116694711174	0.0520385939096154	0.469824331056088
Pulit WHR EU sex combined 316 SNPs clumped	21ovaF	S-LDL-FC_percent.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted mode	305	-0.143932401380689	0.0976666363965759	0.141594115759364
Pulit WHR EU sex combined 316 SNPs clumped	2KMxds	XL-VLDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	MR Egger	305	-0.225371466467437	0.107822161324273	0.037431842560202
Pulit WHR EU sex combined 316 SNPs clumped	2KMxds	XL-VLDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Weighted median	305	-0.0653113787705605	0.0527862201755387	0.215982838980264
Pulit WHR EU sex combined 316 SNPs clumped	2KMxds	XL-VLDL-FC.txt	Pulit WHR EU sex combined 316 SNPs clumped	Inverse variance weighted (multiplicative random effects)	305	-0.070795610401246	0.0382025769056981	0.0638589677521971
